Id,Date,Title,Short Description
550259,2022-09-20,Citigroup sets new diversity goals for workforce by 2025,"Citigroup Inc introduced new diversity goals for gender, race and sexual orientation in its workforce for 2025, the bank said in a statement Tuesday."
548580,2022-09-14,Citigroup expects sale or IPO of Mexico consumer business next year,"Citigroup Inc expects to divest its Mexican consumer business via a sale or initial public offering that could happen next year, its chief financial officer said on Tuesday."
548537,2022-09-13,Citigroup expects sale or IPO of Mexico consumer business next year,"Citigroup Inc expects to divest its Mexican consumer business via a sale or initial public offering that could happen next year, its chief financial officer said on Tuesday."
547422,2022-09-08,Citigroup wins appeal over mistaken Revlon wire transfer,"Citigroup Inc is entitled to recoup about $500 million of its own money that it accidentally wired Revlon Inc lenders three years early, a U.S. appeals court said on Thursday."
547423,2022-09-08,Citigroup wins appeal over mistaken Revlon wire transfer,A U.S. appeals court on Thursday ruled in favor of Citigroup Inc in the bank's effort to recoup about $500 million of its own money that it accidentally wired Revlon Inc lenders.
546978,2022-09-07,MOVES-Citi names Derek McNulty head of N.America chemicals investment banking at BCMA unit,"Citigroup has hired Derek McNulty as head of North America chemicals investment banking in the Wall Street giant's banking, capital markets and advisory (BCMA) unit, according to an internal memo seen by Reuters on Wednesday. (Reporting by Manya Saini in Bengaluru)"
545843,2022-09-03,Citigroup makes small cuts in mortgage workforce as housing market cools,"Citigroup Inc on Friday said it has slightly trimmed its mortgage workforce, due to an internal streamlining of functions."
545259,2022-09-01,"Analysis-Citigroup's Russia exit removes one obstacle for CEO, but challenges remain","In less than two years at the helm of Citigroup Inc, Jane Fraser has unveiled plans to exit Russia in a bid to pare down risky assets and cull consumer businesses in 13 other countries to focus on multinational companies and the wealthy."
543789,2022-08-25,Citigroup to shut Russia consumer and commercial banking businesses,"Citigroup Inc will close its consumer and commercial banking businesses in Russia starting this quarter, the company said in a statement on Thursday."
543790,2022-08-25,Citigroup to wind down Russian consumer operations - WSJ,"Wall Street giant Citigroup will wind down its Russian consumer bank after attempts to sell it were hampered by Moscow's invasion of Ukraine, Wall Street Journal reported on Thursday, citing people familiar with the matter."
542990,2022-08-22,Citi foreign exchange global head Tuchman to depart - memo,"Citigroup Inc's global head of foreign exchange, Itay Tuchman, plans to leave the U.S. bank after more than two decades, according to an internal memo seen by Reuters on Monday."
542495,2022-08-19,UK's FCA fines Citigroup $15 million for market abuse rule failings,Britain's Financial Conduct Authority said on Friday it had fined Citigroup Global Markets 12.5 million pounds ($15 million) for past failures to properly apply rules aimed at spotting suspicious trading in shares and commodities.
541884,2022-08-17,Citi appoints Aveline San as Hong Kong and Macau chief executive,Citigroup said on Wednesday it has appointed Aveline San as the chief executive of its Hong Kong and Macau businesses.
539374,2022-08-04,Mexico's Inbursa has 'significant advantage' in Citibanamex bid -BofA analysts,"Mexican bank Inbursa is now in pole position to buy Citigroup's Mexican unit, Bank of America (BofA) analysts said in a research note, a potential boost to the telecoms-to-retail empire of Inbursa's billionaire owner."
539247,2022-08-04,Citigroup's Russia exposure climbs on rouble surge,Citigroup Inc said its total exposure to Russia rose by $500 million in the second quarter due to a rise in the value of the rouble.
538545,2022-08-02,Citigroup plans 500 hires for new wealth unit - Bloomberg News,"Citigroup Inc is planning to hire 500 employees over the next three years for a new wealth division, Bloomberg News reported on Tuesday, citing an interview with the segment's global head."
535486,2022-07-21,Citi expects revenue from India corporate business to grow 10% a year,"Citigroup expects annual growth in its corporate banking business in India to accelerate to 10% in the next few years as it focuses on its institutional business after recently selling its consumer banking business, a top executive said."
534005,2022-07-15,"Citigroup profit sinks 27% on loan loss provisions, dealmaking slump",Citigroup Inc posted a 27% decline in second-quarter profit on Friday as the third-largest U.S. bank added reserves for potentially sour loans and its investment banking business took a hit from a slowdown in corporate dealmaking.
530680,2022-07-01,Citi in talks with Russian buyers over sale of local operations - FT,"Citigroup Inc is in talks with local buyers in Russia over a potential sale of its operations in the country, the Financial Times reported on Friday, citing people familiar with the matter."
528845,2022-06-24,UPDATE 1-Citi expects to secure deal for Banamex sale early next year,Citigroup Latin America Chief Executive Ernesto Torres Cantu said on Friday that the bank doesn't expect to reach a deal to sell its Mexican consumer banking arm Citibanamex until January 2023.
525892,2022-06-14,MOVES-Citi snaps up three tech bankers from rivals to boost software coverage ,"Citigroup has poached three veteran tech bankers from Credit Suisse Group AG and Barclays, as it doubles down on expanding the software franchise, according to memos seen by Reuters on Tuesday."
524151,2022-06-07,"Citigroup to hire 3,000 in Asia institutional banking business in growth push -Asia CEO",(Corrects to say in the fourth last paragraph uncertainty related to China's economic situation will continue in the short term)
524203,2022-06-07,"CORRECTED-EXCLUSIVE-Citigroup to hire 3,000 in Asia institutional banking business in growth push -Asia CEO ","Citigroup Inc plans to hire around 3,000 new staff for its institutional business in Asia in the next couple of years, sharpening its focus in a fast-growing region where it has exited consumer banking, its Asia Pacific chief executive said."
524008,2022-06-06,"Citigroup plans to hire 4,000 tech staff in digitization push - Bloomberg News","Citigroup Inc is planning to hire more than 4,000 tech staff to move its institutional clients online, Bloomberg News reported https://www.bloomberg.com/news/articles/2022-06-06/citi-to-hire-4-000-tech-staff-to-tap-into-digital-explosion?sref=ZoyErlU1 on Monday, citing an..."
523433,2022-06-02,Citi's fat-finger trade could cost bank more than $50 million - Bloomberg Law,"Citigroup Inc could record losses of more than $50 million after a London-based employee's fat-finger trade caused a flash crash in European stocks last month, Bloomberg Law reported on Thursday, citing people familiar with the matter."
518547,2022-05-17,"Citi, UK's BII agree $100 million risk-sharing facility for Africa","British International Investment (BII) and U.S. bank Citigroup Inc have signed a $100 million risk-sharing facility aimed at boosting lending to small businesses across Africa by up to four times that amount, BII said in a statement."
515870,2022-05-09,Citigroup says Russia unit to be sold had $32 million revenue in Q1,"Citigroup's Russian consumer banking franchise that has been put up for sale had first quarter revenue of $32 million, down 6% from a year earlier, the bank disclosed in a quarterly securities filing on Monday."
515788,2022-05-09,"FedEx has 'lucrative backdoor' to bigger role in e-commerce, says Citi","FedEx Corp can boost its profit by $1 billion annually if the delivery giant leverages its ShopRunner buyout and its partnership with Microsoft to deepen its e-commerce presence and cater directly to customers, Citigroup analysts said on Monday."
513543,2022-05-03,Citigroup acknowledges trader error in sudden fall of European shares,Citigroup Inc acknowledged late on Monday that one of its traders made an error in the sudden fall of European shares early in the day.
513486,2022-05-02,Exclusive-Citi behind trade that caused brief crash in European markets -sources,"The brief crash in Nordic markets on Monday was due to a single sell order placed by Citigroup, according to two sources familiar with the matter."
513490,2022-05-02,"Citi in 'active dialog' to sell Russia consumer business, CEO says","Citigroup Inc is in ""active dialog"" to carry out the sale of its Russia consumer business that it announced a year ago, Chief Executive Jane Fraser said on Monday."
512915,2022-04-29,"Mexico's Citibanamex moves closer to inking sale, executive says","Citibanamex, Citigroup's Mexican consumer banking arm, started sharing information with potential bidders, one of the first steps in a process to find a new owner, Chief Executive Manuel Romo said on Friday."
512933,2022-04-29,"Mexico's Citibanamex moves closer to inking sale, executive says","Citibanamex, Citigroup's Mexican consumer banking arm, started sharing information with potential bidders, one of the first steps in a process to find a new owner, Chief Executive Manuel Romo said on Friday."
512535,2022-04-29,Citigroup's decade-old regulatory sanction lifted - Bloomberg News,"The U.S. Office of the Comptroller of the Currency (OCC) lifted a 10-year-old consent order with Citigroup Inc, Bloomberg News reported on Thursday, citing a memo to staff."
511372,2022-04-26,Citigroup CEO: covering employee travel costs for abortions not statement on 'sensitive issue',"Citigroup Chief Executive Jane Fraser said Tuesday that the bank's policy of reimbursing employee travel to get reproductive healthcare services, including abortions, is not intended to be ""a statement about a very sensitive issue."""
508203,2022-04-14,Citigroup in preliminary talks on selling Mexico business -execs,"Citigroup Inc is in early talks with possible buyers of its Mexico consumer banking business Citibanamex, executives said on Thursday, while cautioning that the sale process would be complex and could take a few quarters to complete."
508135,2022-04-14,Citigroup reduces forecast for potential Russia losses,"Citigroup Inc could lose as much as $3 billion from its Russia exposures, $2 billion less than previously forecast, the bank said on Thursday while reporting a nearly halving of its first-quarter profit."
508043,2022-04-14,"Citigroup profit sinks 46% on loan loss provisions, dealmaking slump","Citigroup Inc posted a 46% plunge in first-quarter profit on Thursday as it took hits from provisions for Russia-related losses, a slump in underwriting fees and higher expenses."
507353,2022-04-12,"Citigroup says Mexico unit buyer's nationality not decisive, despite government preference","The nationality of who buys Citigroup's Mexican unit, known as Citibanamex, will not be the deciding factor despite the Mexican government's preference to sell the bank to a local buyer, an executive told local media in an interview published on Tuesday."
505463,2022-04-05,U.S. House Republicans seek to punish Citigroup over abortion feud,"Dozens of U.S. House of Representatives Republicans on Tuesday demanded that the chamber drop Citigroup Inc as its provider of credit cards for lawmakers, after the financial institution offered to pay travel costs for employees seeking abortions."
505029,2022-04-04,Citi to sell Bahrain consumer business to Ahli United Bank,"Citigroup Inc agreed to sell its consumer banking business in Bahrain to Ahli United Bank BSC (AUB) for an undisclosed sum, the U.S. bank said on Monday, as it exits retail operations in 13 markets across the globe."
503457,2022-03-30,Citi to sell India consumer business to Axis Bank for $1.6 billion,"Citigroup has agreed to sell its consumer banking business in India to Axis Bank for $1.6 billion, the latest step in Chief Executive Officer Jane Fraser's push to simplify the bank."
503442,2022-03-30,Citi to sell India consumer business to Axis Bank for $1.6 bln,"Citigroup Inc said on Wednesday it would sell its Indian consumer businesses to private lender Axis Bank for $1.6 billion, as the U.S. bank exits retail operations in 13 markets. (Reporting by Chris Thomas in Bengaluru; Editing by Maju Samuel)"
499199,2022-03-16,Major U.S. banks raise base lending rate after Fed's interest rate move,"Big U.S. banks said on Wednesday they were raising their base lending rates by a quarter of a percentage point each, hours after the U.S. Federal Reserve increased its benchmark interest rate in a bid to contain stubbornly high inflation."
499203,2022-03-16,Citigroup raises base lending rate after Fed's interest rate liftoff,"Citigroup Inc said on Wednesday it was raising its base lending rate to 3.5% from 3.25%, effective Thursday."
499110,2022-03-16,Citigroup to cover travel expenses for abortions as U.S. states curb access,"Citigroup Inc has started covering travel expenses for employees who go out of state for abortions because of newly enacted restrictions in Texas and other places, becoming the first major U.S. bank to make that commitment."
499119,2022-03-16,Citigroup to cover travel expenses for abortions as U.S. states curb access,"Citigroup Inc has started covering travel expenses for employees who go out of state for abortions because of newly enacted restrictions in Texas and other places, becoming the first major U.S. bank to make that commitment."
496877,2022-03-09,Citigroup says operating Russia consumer business on 'more limited basis',"Citigroup Inc said on Wednesday it is operating its Russian consumer business on a more limited basis following the country's invasion of Ukraine, while sticking with its previous plans to divest the franchise."
496304,2022-03-08,China's economic stability can support global growth amid Ukraine crisis- Citigroup,"The Russia-Ukraine crisis will dent global growth as oil and commodity prices soar, but the hit will be somewhat cushioned by China's push for economic stability and the strength of the U.S. labor market, Citigroup analysts said."
495929,2022-03-07,Citi plans 900 hires for commercial bank over next three years,"Citigroup Inc said on Monday its unit Citi Commercial Bank (CCB) will hire 900 staffers, including 400 commercial bankers, over the next three years in a bid to fast-track its growth."
494871,2022-03-03,"Citibanamex to remodel Mexican branches, open at least 50 more in $68 million expansion","Citibanamex is spending 1.4 billion pesos ($67.8 million) to remodel more than 1,200 branches in Mexico with plans to expand, a top executive said on Thursday."
494920,2022-03-03,"Mexico's Citibanamex to invest 1.4 bln pesos to open 1,200 branches","Citibanamex, one of Mexico's largest banks, is spending 1.4 billion pesos to open 1,200 branches throughout the country, a top executive said Thursday."
494767,2022-03-03,"Analysts downbeat on Citigroup's repair timeline, Russia risks",Bank analysts offered downbeat assessments on Thursday of the timeline Citigroup Inc laid out this week for lifting profits and some said the risk of losses in Russia could reduce its stock repurchases this year.
494563,2022-03-03,"Citigroup hikes U.S. equities to 'overweight', sees demand for growth stocks","Citigroup upgraded U.S. equities to ""overweight"" rating on Thursday on analysts' expectations of a revival in appetite for growth stocks due to a sharp drop in bond yields following the Ukraine-Russia crisis."
494374,2022-03-02,"Citigroup could lose billions in Russia, bank helping staff leave Ukraine -executives","Citigroup Inc could face billions of dollars of losses at its Russian business and is helping some of its 200 staff in Ukraine leave the country following Russia's invasion, executives said on Wednesday."
494377,2022-03-02,Citigroup looking to reduce Russia exposure -CFO,"Citigroup Inc is looking to reduce its nearly $10 billion exposure to Russian assets using hedging and other strategies, Chief Financial Officer Mark Mason said at the bank's investor day on Wednesday."
494174,2022-03-02,Citigroup sets new targets in bid to win over investors,"Citigroup Inc set new profitability targets on Wednesday, aiming for a medium-term return on equity of 11% to 12%, an improvement from recent result."
493260,2022-02-28,Citigroup taps insider Titi Cole to lead legacy franchises - memo,"Citigroup Inc named Titi Cole as the chief executive officer of its legacy franchises segment, primarily consisting of the consumer businesses that the bank's set to exit soon, according to an internal memo seen by Reuters."
493185,2022-02-28,Citigroup flags $5.4 billion exposure to Russian assets,"Citigroup Inc said on Monday its total exposure to Russian assets was $5.4 billion at the end of December, compared with an earlier disclosure of $5.5 billion at the end of September."
492068,2022-02-24,Sanctions could complicate Citigroup sale of Russian consumer bank -sources,"The sale of Citigroup's Russian consumer bank could be complicated by U.S. sanctions on Russian state bank VTB, the only publicly confirmed bidder, banking sources said on Thursday."
491949,2022-02-24,Citigroup to eliminate overdraft fees this summer,"Citigroup Inc said on Thursday it will eliminate all overdraft, returned item and overdraft protection fees by this summer, the first big U.S. retail bank to take the step at a time when regulators are scrutinizing the charges."
492049,2022-02-24,Mexico's Citibanamex says sale could take up to two years,"The sale of Citigroup's Mexican business Citibanamex could take up to two years, Citibanamex's chief executive Manuel Romo said on Thursday."
491544,2022-02-23,Citigroup asks U.S. employees to return to office from March 21 - memo,"Citigroup Inc has asked vaccinated employees in all U.S. locations to start returning to the office from the week of March 21, according to an internal memo on Wednesday that was seen by Reuters."
491471,2022-02-23,Citigroup readies wide-ranging plan to win over skeptics,Citigroup executives will lay out detailed plans for generating better returns and address concerns over expenses at a shareholder meeting next month which analysts and investors say could determine its future.
433714,2022-01-26,Mexican president says eager to avoid delays on Citi unit sale,"Mexican President Andres Manuel Lopez Obrador said on Wednesday he wanted to avoid delays in the sale of Citigroup's Mexican unit, known as Citibanamex, which the U.S. bank said it was offloading earlier this month."
433713,2022-01-26,Mexican president says eager to avoid delays on Citi unit sale,"Mexican President Andres Manuel Lopez Obrador said on Wednesday he wanted to avoid delays in the sale of Citigroup's Mexican unit, known as Citibanamex, which the U.S. bank said it was offloading earlier this month."
340184,2022-01-18,Mexico's Banorte is best placed to buy Citibanamex -BofA analysts,"Mexican bank Banorte is the country's lender best placed to buy Citigroup's consumer banking arm known as Citibanamex, analysts from Bank of America Securities said on Tuesday in a research note."
340196,2022-01-17,UPDATE 1-Axis Bank closing in on Citi India's consumer business - sources,"Axis Bank has emerged as the frontrunner to buy Citi's consumer business in India, which is being valued at around $1.5 billion in a planned deal that's likely to happen this month, according to two sources with direct knowledge of the matter."
340197,2022-01-17,Axis Bank closing in on Citi India's consumer business - sources,"Axis Bank has emerged as the frontrunner to buy Citi's consumer business in India, which is being valued at around $1.5 billion in a planned deal that's likely to happen this month, according to two sources with direct knowledge of the matter."
391089,2022-01-13,Brazil's Nubank denies interest in buying Citi's Mexico consumer bank,"Nubank said on Thursday it was not interested in bidding for Citigroup's Citibanamex consumer banking business in Mexico, pouring cold water on analyst speculation the Brazilian online lender could consider such a purchase."
391090,2022-01-13,Brazil's Nubank denies interest in buying Citi's Mexico consumer bank,"Nubank said on Thursday it was not interested in bidding for Citigroup's Citibanamex consumer banking business in Mexico, pouring cold water on analyst speculation the Brazilian online lender could consider such a purchase."
398134,2022-01-12,FACTBOX-Global retreat: Citigroup's business exits over the past decade,"Citigroup Inc, which became one of the biggest global financial giants under former top boss Sandy Weill, has in recent years been cutting down its international footprint by exiting non-core markets. Chief Executive Jane Fraser, who took the helm last year, has moved to..."
398133,2022-01-12,FACTBOX-Global retreat: Citigroup's business exits over the past decade,"Citigroup Inc, which became one of the biggest global financial giants under former top boss Sandy Weill, has in recent years been cutting down its international footprint by exiting non-core markets. Chief Executive Jane Fraser, who took the helm last year, has moved to..."
391104,2022-01-12,Mexican billionaire Salinas says may acquire Citibanamex,"Mexican billionaire Ricardo Salinas Pliego on Tuesday said he was considering acquiring Citibanamex, the Mexican consumer banking business of Citigroup, after the U.S. banking giant said it would pull out of the country."
391103,2022-01-12,Mexican billionaire Salinas says may acquire Citibanamex,"Mexican billionaire Ricardo Salinas Pliego on Tuesday said he was considering acquiring Citibanamex, the Mexican consumer banking business of Citigroup, after the U.S. banking giant said it would pull out of the country."
390756,2021-10-18,"Citi names new exec for senior role in trade, treasury unit","Citigroup Inc has appointed Capital One executive Naveed Anwar as the global head of digital for its treasury and trade solutions unit starting next month, according to an internal memo seen by Reuters on Monday."
398676,2021-10-12,"Citi names new executive to treasury, trade unit","Citigroup Inc named insider Chris Cox as the global head of trade and working capital solutions for its treasury and trade solutions (TTS) unit, according to an internal memo seen by Reuters on Tuesday."
391230,2021-09-30,Russia's VTB submits bid for Citi's consumer business in Russia,"Russian state bank VTB submitted a bid for Citigroup's consumer business in Russia in August, VTB board member Dmitry Pyanov told reporters on Thursday, without disclosing the bidding price."
343165,2021-09-14,"Citigroup, JPMorgan expect lower third-quarter markets revenue","Citigroup Inc expects third-quarter markets revenue to decline by a ""low-to-mid teens"" percentage from a year earlier and JPMorgan Chase & Co expects a decrease of about 10%, according to executives of the two big banks."
343164,2021-09-14,"Citigroup, JPMorgan expect lower third-quarter markets revenue","Citigroup Inc expects third-quarter markets revenue to decline by a ""low-to-mid teens"" percentage from a year earlier and JPMorgan Chase & Co expects a decrease of about 10%, according to executives of the two big banks."
403301,2021-07-21,Citi appoints bosses for newly merged equities teams ,"Citigroup Inc has made a few organizational changes and appointed two women leaders to its equities business, according to an internal memo seen by Reuters."
403302,2021-07-21,Citi appoints bosses for newly merged equities teams ,"Citigroup Inc has made a few organizational changes and appointed two women leaders to its equities business, according to an internal memo seen by Reuters."
405161,2021-07-08,MOVES-Citi taps CIMB banker for new TMT role as M&A booms in Southeast Asia,"Citigroup has hired Varun Matta, a banker from CIMB Group, for a newly created role covering technology, media and telecoms investment banking in Southeast Asia as regional dealmaking hits a record."
405160,2021-07-08,MOVES-Citi taps CIMB banker for new TMT role as M&A booms in Southeast Asia,"Citigroup has hired Varun Matta, a banker from CIMB Group, for a newly created role covering technology, media and telecoms investment banking in Southeast Asia as regional dealmaking hits a record."
316879,2021-07-02,Citigroup to raise base pay for junior bankers - memo,"Citigroup Inc (C.N) will lift the base salaries of its junior investment bankers, according to an internal memo seen by Reuters days after media reports of a similar move by rival JPMorgan Chase & Co (JPM.N)."
316995,2021-07-01,Citi's corporate and investment banking revenue from Saudi nearly tripled-exec,"Citigroup's (C.N) corporate and investment banking revenue for its Saudi Arabia business has ""nearly tripled"" since returning to the kingdom in 2018, a senior executive said on Thursday."
302329,2021-06-28,"Citigroup to maintain 51 cents per share dividend, share repurchases","Citigroup Inc said on Monday it expects to continue with its planned quarterly common dividend of at least 51 cents per share, announced in April this year."
305889,2021-06-28,"Citigroup to maintain 51 cents per share dividend, share repurchases","Citigroup Inc (C.N) said on Monday it expects to continue with its planned quarterly common dividend of at least 51 cents per share, announced in April this year."
317102,2021-06-28,MOVES Citi shakes up leadership ranks for UK and Ireland deal-making - memo,"Citigroup (C.N) has named new co-heads of its banking, capital markets and advisory franchise for the UK and Ireland as part of a leadership shake-up to expand its client network in Europe's biggest M&A market, according to a memo seen by Reuters."
303250,2021-06-25,MOVES Citi names new co-heads of EMEA consumer products investment banking - memo,"Citigroup (C.N) has named new co-heads of its consumer products investment banking business for Europe, the Middle East and Africa as part of a push to reinforce its presence in key industries, according to a memo seen by Reuters."
317112,2021-06-24,MOVES Citigroup names new sales head for Treasury and Trade Solutions unit,"Citigroup Inc (C.N) has named Steve Elms as the new sales head for the bank's Treasury and Trade Solutions (TTS) unit effective immediately, according to an internal memo shared by a company spokesperson."
318589,2021-06-15,Citi CFO Mason warns of mixed year for bank even as recovery continues,"Citigroup Inc&rsquo;s (C.N) finance chief Mark Mason on Tuesday predicted a strong economic recovery this year as more people get vaccinated, but cautioned that may not translate into better profits for the bank because of a slowdown in institutional businesses and higher expenses."
442830,2021-06-03,Citi names John Young as head of commodities for Americas,"Citigroup Inc has appointed John Young as the head of its commodities business for Americas, according to a memo seen by Reuters on Thursday, in a bid to build its commodities client franchise."
442831,2021-06-03,Citi names John Young as head of commodities for Americas,"Citigroup Inc has appointed John Young as the head of its commodities business for Americas, according to a memo seen by Reuters on Thursday, in a bid to build its commodities client franchise."
319066,2021-06-02,Citi picks Goldman partner for healthcare and consumer M&A 'super group',"Citigroup (C.N) has poached a Goldman Sachs (GS.N) partner to launch a new M&A advisory franchise in New York focusing on global healthcare, consumer and wellness as it seeks to increase its presence in key industries, according to a memo seen by Reuters."
318737,2021-05-25,Morgan Stanley boss acknowledges slow progress on diversity,"Morgan Stanley's (MS.N) efforts to improve the diversity of its workforce and senior management have not proceeded as quickly as Chief Executive James Gorman would have liked, he said in prepared testimony posted on Tuesday."
306428,2021-05-25,"Wall Street bank CEOs to tout COVID relief push, diversity efforts before Congress","Wall Street bank chiefs will tout the role their institutions have played in getting the pandemic-hit U.S. economy back on track when they appear before Congress this week, but are likely to face tough questions on hot-button social and economic issues."
306434,2021-05-25,"After M&A boom via Zoom, dealmakers hit the road as COVID-19 subsides",Investment bankers' business of putting together mergers and acquisitions (M&A) has never been stronger. Neither has their fear of missing out on meeting clients.
306433,2021-05-25,Australia's Westpac breaks bond hiatus with $2.8 bln deal,"Westpac Banking Group (WBC.AX) on Tuesday reopened Australia's big banks bond-market taps for the first time in more than a year, with a $2.75 billion deal that also marked their first use of a non-USD Libor benchmark rate to price the debt."
318756,2021-05-24,Goldman's new director makes its board almost half female,"Goldman Sachs Group Inc (GS.N) said on Monday that media lawyer Kimberley Harris would become its newest board member, a move that means nearly half of the Wall Street bank's board of directors will be women."
306439,2021-05-24,MOVES Wells Fargo names Ulrike Guigui as head of payments strategy,"Wells Fargo & Co (WFC.N) said on Monday consumer finance veteran Ulrike Guigui will become the head of payments strategy at the bank, starting June 1."
306440,2021-05-24,Big banks look for post-pandemic rebound of credit card revenue,"Big U.S. banks are prepared for credit-card balances to start ticking up again this year as pandemic restrictions ease and stimulus checks stop arriving, setting up the industry for a bump in one of its most profitable businesses."
313566,2021-05-21,Will bankers embrace sensors under their desks when they return to work?,Reservation systems for seats. Algorithms that say whether a location is crowded or not. Cameras to show what's happening in real-time. Trackers that let others know you are there.
318775,2021-05-20,Capital Calls: Morgan Stanley&rsquo;s stars realign,Concise insights on global finance.
308387,2021-05-19,Citigroup names Landis as head of investor relations - memo,"Citigroup Inc (C.N) named Jennifer Landis to be its new head of investor relations, according to a memo from Chief Financial Officer Mark Mason which was distributed on Wednesday and seen by Reuters."
330156,2021-05-18,"ValueAct exits Morgan Stanley stake, trims other financial firms in Q1-filing","Investment firm ValueAct liquidated its stake in Morgan Stanley (MS.N) and trimmed holdings in Citigroup Inc (C.N), KKR & Co Inc (KKR.N) and SLM Corp (SLM.O) in early 2021, pointing to a shift away from some financial firms that it has owned for several years, a regulatory filing released on Monday showed."
316074,2021-05-12,EXCLUSIVE Fed privately presses big banks on risks from climate change,"The U.S. Federal Reserve has asked lenders to start providing information on the measures they are taking to mitigate climate change-related risks to their balance sheets, according to four people with knowledge of the matter."
329826,2021-05-12,Judge denies Citigroup a longer freeze on botched Revlon transfer,"A federal judge on Wednesday rejected Citigroup Inc's (C.N) request to extend a freeze on about $504 million it accidentally sent a group of Revlon Inc (REV.N) lenders, while it appeals his decision that they can keep the money."
305461,2021-05-11,Factbox: Global big banks plot back-to-office plans as vaccines roll out,"The biggest banks in the world plan to re-open their offices, emboldened by aggressive vaccination drives and falling COVID-19 cases in major financial hubs, after sending most employees home early last year to help stem the spread of the coronavirus."
329840,2021-05-10,Revlon says it has replaced Citi as agent on revolver loan,"Revlon Inc (REV.N) said it had replaced Citigroup Inc (C.N) as its collateral and administrative agent on a revolving loan facility, months after the bank mistakenly sent $894 million of its own money to repay the cosmetic maker's lenders."
319240,2021-05-06,Texas freeze delivers billions in profits to gas and power sellers,"Natural gas suppliers, pipeline companies and banks that trade commodities have emerged as the biggest market winners from February's U.S. winter blast that roiled gas and power markets, according to more than two dozen interviews and quarterly earnings reports."
319257,2021-05-05,"EXCLUSIVE Swiss digital therapeutics firm MindMaze in SPAC talks, seeks funds, say sources","Swiss digital therapeutics firm MindMaze, backed by Hollywood star Leonardo DiCaprio, is considering a Nasdaq listing by merging with a SPAC, or blank check company, and has held talks with a series of U.S. suitors, people close to the matter said."
316139,2021-05-05,Column: German Greens shifting market calculus: Mike Dolan,Five months is a long time in German politics but a mould-breaking surge in support for the Green party ahead of September's Federal election has markets crunching numbers to assess its likely role in the next ruling coalition.
308409,2021-05-04,Analysis: Buffett's ESG snub risks alienating Wall Street,"Berkshire Hathaway Inc (BRKa.N) shareholders can accept Chairman Warren Buffett's hostility to bitcoin, blank-check acquisition firms and wild bets on trading app Robinhood. But when it comes to environmental, social and corporate governance (ESG) standards, many are drawing a line."
291763,2021-04-29,Analysis: Pound&rsquo;s post-Brexit calm may face Scottish independence test,"The pound, enjoying a period of calm after 4-1/2 years of Brexit-linked chaos, may suffer some turmoil if an election next week raises the chances of Scottish nationalists calling -- and winning -- a vote on independence from the United Kingdom."
291779,2021-04-29,Class of COVID-19: Next generation of bankers fear for future,It wasn't the introduction to high finance that Adi Patel had once anticipated.
251345,2021-04-28,"Saudi Tadawul Group hires JP Morgan, Citi, NCB Capital for IPO -statement","Saudi Tadawul Group, the owner and operator of the country's stock market, said on Wednesday it appointed JP Morgan, (JPM.N) Citigroup (C.N) and the securities arm of Saudi National Bank (1180.SE) for its initial public offering."
251369,2021-04-28,Analysis: DIY deals: How private equity firms buy assets from themselves,"What's a fair price when you are selling something to yourself? On Wall Street, that's not a trick question."
251535,2021-04-27,Goldman's digital hedge-fund matchmaking push boosted by lockdowns,"Goldman Sachs' long-planned online migration of some lucrative prime-brokerage businesses picked up steam during the pandemic as hedge funds and investors working from home were unable to meet in person, while other Wall Street banks are taking more measured steps."
282231,2021-04-26,"ADNOC, Dutch-listed OCI set to pick Citi, FAB, HSBC for JV IPO - sources","Abu Dhabi National Oil Company (ADNOC) (ADNOC.UL) and chemical producer OCI N.V. (OCI) (OCI.AS) are likely to pick First Abu Dhabi Bank, (FAB.AD) HSBC (HSBA.L) and Citigroup (C.N) to work on the public-share sale of their fertiliser joint venture Fertiglobe, three sources told Reuters."
216723,2021-04-23,Tasnim Ghiawadwala to head Citigroup commercial bank -memo,"Citigroup (C.N) has appointed Tasnim Ghiawadwala as head of its Commercial Bank, according to an internal memo seen by Reuters on Friday."
329273,2021-04-22,Biden&rsquo;s biggest climate threat is U.S. politics,"President Joe Biden&rsquo;s biggest climate threat lies in his own backyard. The United States is reasserting its global leadership on the environment with a virtual gathering of about 40 world leaders, kicking off on Thursday. But Biden&rsquo;s predecessor, Donald Trump, revealed how easily U.S. vows can be undone."
216843,2021-04-21,Texas wind farms sue Citigroup over charges from winter storm,"A Canadian renewable energy firm on Wednesday sued Citigroup Inc for rejecting force majeure declarations during a February winter storm and billing it over $100 million for replacement power, according to lawsuits filed in a Texas state court."
316251,2021-04-21,Who's attending Biden's climate summit?,"U.S. President Joe Biden invited leaders from the world's largest countries, including the other big polluters, to a two-day virtual climate summit that starts Thursday."
251858,2021-04-21,Saudi Tadawul Group narrows banks for IPO process -sources,"Saudi Tadawul Group has short-listed three local and three foreign banks for potential advisory roles in the financial market company's upcoming initial public offering (IPO), three sources said."
251894,2021-04-21,"Carney, Kerry launch global finance plan to boost climate action",UN climate envoy Mark Carney and U.S. peer John Kerry on Wednesday announced a new plan to boost efforts by the financial system to help move the global economy to net zero greenhouse gas emissions.
