Id,Date,Title,Short Description
2509,2017-03-09,U.S. FCC investigating AT&T 911 outage,The U.S. Federal Communications Commission said Thursday it will investigate a problem that prevented some AT&T wireless subscribers from making emergency calls late Wednesday.
2496,2017-03-09,U.S. mobile phone clients of AT&T unable to dial 911 -agencies,"U.S. mobile phone customers of AT&T were unable to dial the 911 emergency number on Wednesday evening, according to alerts from public safety agencies from Texas to Washington, D.C."
8678,2017-03-03,"BRIEF-AT&T, CWA reach tentative agreement in Southwest wireline contract negotiations","* AT&T, CWA reach tentative agreement in Southwest wireline contract negotiations"
2504,2017-01-25,AT&T reports marginal fall in quarterly revenue,"AT&T Inc, which has agreed to buy Time Warner Inc, reported a marginal fall in quarterly operating revenue on Wednesday amid intensified competition in a saturated U.S. wireless market."
2489,2016-11-21,"DirecTV mobile streaming services in line with regulations, AT&T tells FCC","AT&T Inc's DirecTV mobile video services that do not carry data charges for video streaming do not violate net neutrality rules, as any other online video provider can pay the wireless company to offer similar services on equal terms, the telecommunications company told..."
2507,2016-01-05,"AT&T steps up 'smart cities' push, to offer more services","AT&T Inc will expand its smart city services to help municipal authorities remotely monitor conditions of roads and bridges in real time and give citizens mobile apps to stay informed about things like traffic and safety problems, the company said on Tuesday."
78791,2015-12-18,Mexico telecoms regulator backs AT&T and Telefonica spectrum deal,"Mexico's telecoms regulator on Thursday said it had approved swaps of frequency blocks and a spectrum rental deal between AT&T Inc and Telefonica SA , the main competitors to the country's dominant player, Carlos Slim's America Movil."
2494,2015-12-08,UPDATE 1-AT&T CEO hints at launching mobile video streaming service,AT&T Inc Chief Executive Randall Stephenson on Tuesday hinted at launching a mobile video streaming service as early as January to target price-conscious U.S. viewers who don't currently have pay-TV subscriptions.
2493,2015-12-08,AT&T CEO hints at launching mobile video streaming service,AT&T Inc Chief Executive Randall Stephenson on Tuesday hinted at launching a mobile video streaming service as early as January to target price-conscious U.S. viewers who don't currently have payTV subscriptions.
4443,2015-11-02,AT&T to offer BlackBerry's new Android phone from Friday,AT&T Inc said on Monday it would offer BlackBerry Ltd's new Android-powered smartphone in its retail stores in the United States and online from Friday.
2499,2015-10-23,"UPDATE 4-AT&T profit beats Street, raises full-year forecast","AT&T Inc, the No. 2 U.S. wireless carrier and the world's largest pay-TV operator, raised its 2015 earnings forecast as quarterly earnings beat expectations on cost cuts and gains in wireless and DirecTV subscribers."
2503,2015-10-23,"CORRECTED-UPDATE 3-AT&T profit beats Street, raises full-year forecast","AT&T Inc, the No. 2 U.S. wireless carrier and the world's largest pay-TV operator, raised its 2015 earnings forecast as quarterly earnings beat expectations on cost cuts and gains in wireless and DirecTV subscribers."
2502,2015-10-22,"UPDATE 2-AT&T profit beats Street, raises full-year forecast","AT&T Inc, long the No. 2 U.S. wireless carrier and since July the world's biggest pay-TV operator, raised its full-year earnings forecast after reporting a better-than-expected quarterly profit as it added more wireless mobile subscribers."
2501,2015-10-22,AT&T revenue rises 18.6 pct on DirecTV acquisition,"AT&T Inc, long the No. 2 U.S. wireless carrier and since July the world's biggest pay-TV operator, reported an 18.6 percent rise in quarterly revenue, helped by its DirecTV acquisition and as it added more prepaid mobile subscribers."
2500,2015-10-21,"AT&T says Q3 consensus revenue estimates ""inflated""","AT&T Inc said on Wednesday that consensus revenue estimates for its third-quarter were ""inflated"" as they differed from its own accounting, which includes results from DirecTV, acquired by the No. 2 U.S. wireless carrier in July."
2511,2015-10-16,"AT&T, Uber to test college football streaming in connected cars",AT&T Inc said on Friday it has partnered with Uber to roll out connected car rides in four cities for a limited time to let passengers watch college football games live from tablets in the backseat during their trips.
2488,2015-10-14,"AT&T says not opposed to Charter-Time Warner deal, asks FCC for careful review","AT&T Inc said it does not oppose the proposed merger of Charter Communications Inc and Time Warner Cable Inc, but in a letter to the U.S. Federal Communications Commission it asked for a careful review on the impact of cable deals on emerging online video products."
