Id,Date,Title,Short Description
186909,2018-04-03,Philippine anti-trust agency starts review of Grab-Uber deal,"The Philippines' anti-trust agency on Tuesday started a review of Uber Technologies Inc's proposed sale of its money-losing Southeast Asian business to ride-hailing rival Grab, saying the deal could hurt competition."
186910,2018-04-02,Philippines competition watchdog says examining Uber-Grab deal,The Philippines competition watchdog said on Monday it is looking at whether the deal by Uber Technologies [UBER.UL] to sell its Southeast Asia business to rival Grab will substantially reduce competition.
186919,2018-04-02,"Philippines, Malaysia put Uber-Grab deal under anti-competition scrutiny","The Philippines and Malaysia said on Monday they will look into whether Uber Technologies' [UBER.UL] move to sell its Southeast Asian business to ride-hailing rival Grab hinders competition, days after Singapore began a probe into the deal on similar concerns."
186908,2018-04-02,"Indonesia says Go-Jek, Grab need to register as transport businesses","Indonesia is making it mandatory for Go-Jek and Grab to register as transport companies within two months to ensure they meet safety requirements as a public transport provider, potentially increasing costs and scrutiny of the ride-hailing firms."
78558,2018-03-31,MEDIA LINK-Uber to close its Rush delivery service-WSJ,- Source link: (https://on.wsj.com/2uAMDPd)
100996,2018-03-31,More family members of woman killed in Uber self-driving car crash hire lawyer,"More family members of a woman killed by an Uber Technologies Inc [UBER.UL] self-driving vehicle have hired legal counsel, indicating the ride services firm's legal problems may not be over in the first fatality caused by an autonomous car."
186915,2018-03-30,Singapore watchdog says Uber-Grab deal may have infringed competition,Singapore's competition watchdog said it had reasonable grounds to suspect competition had been infringed by Uber Technologies Inc's [UBER.UL] deal to sell its operations in Southeast Asia to rival ride-hailing firm Grab.
94478,2018-03-30,Singapore's competition watchdog says Uber-Grab deal infringes competition,Singapore's competition watchdog said on Friday that it had reasonable grounds for suspecting competition had been infringed by the agreed deal by ride-hailing firm Uber Technologies Inc to sell its Southeast Asia operations to rival Grab.
100991,2018-03-29,Uber avoids legal battle with family of autonomous vehicle victim,"The family of a woman killed by an Uber Technologies Inc self-driving vehicle in Arizona has reached a settlement with the ride services company, ending a potential legal battle over the first fatality caused by an autonomous vehicle."
186896,2018-03-28,"Uber freight chief, self-driving expert Lior Ron, exits firm-source","Lior Ron, head of freight operations at Uber Technologies Inc and a self-driving technology expert, is leaving the ride-hailing company, a source familiar with the matter told Reuters on Wednesday."
36796,2018-03-28,BRIEF-Uber Head Of Freight Operations Lior Ron Is No Longer With The Company - Source,* UBER HEAD OF FREIGHT OPERATIONS LIOR RON IS NO LONGER WITH THE COMPANY - SOURCE Further company coverage:
186925,2018-03-28,Uber seen girding for battle with Ola in India ahead of IPO,"Uber's decision to exit Southeast Asia, where it was bleeding money, should give the global ride-hailing giant more firepower to focus on India, where it's locked in a fierce battle with local rival, Ola, industry analysts say."
186979,2018-03-28,Uber’s use of fewer safety sensors prompts questions after Arizona crash,"When Uber decided in 2016 to retire its fleet of self-driving Ford Fusion cars in favor of Volvo sport utility vehicles, it also chose to scale back on one notable piece of technology: the safety sensors used to detect objects in the road."
186943,2018-03-28,Uber agrees to settle California discrimination lawsuit for $10 million,Uber Technologies Inc has agreed to pay $10 million to settle a class-action lawsuit brought by two women engineers who accused the ride-services company of gender and race discrimination.
94514,2018-03-27,REFILE-INSIGHT-Uber’s use of fewer safety sensors prompts questions after Arizona crash,"When Uber decided in 2016 to retire its fleet of self-driving Ford Fusion cars in favor of Volvo sport utility vehicles, it also chose to scale back on one notable piece of technology: the safety sensors used to detect objects in the road."
186964,2018-03-27,Uber beats Philadelphia cabbies' antitrust appeal,Uber Technologies Inc on Tuesday defeated an appeal by 80 Philadelphia taxicab companies accusing the ride-sharing company of trying to monopolize that city's vehicle-for-hire market.
89606,2018-03-27,Court orders suspension of Uber services in Slovakia,"A Slovak court has ordered Uber to suspend its operations in the country, a court spokesman said on Tuesday, responding to an action by taxi drivers who say the ride-hailing service represents unfair competition."
100993,2018-03-27,Arizona governor suspends Uber's ability to test self-driving cars,The governor of Arizona on Monday suspended Uber's ability to test self-driving cars on public roads in the state following a fatal crash last week that killed a 49-year-old pedestrian.
186825,2018-03-26,"Brazil president signs rules for Uber, ride-hailing apps into law",Brazil President Michel Temer on Monday signed into law a bill regulating car-hailing apps like Uber without vetoing any provisions.
100989,2018-03-26,Mobileye says its software would have seen pedestrian in Uber fatality,"The head of Mobileye said on Monday its computer vision system would have detected the pedestrian who was killed in Arizona by a self-driving Uber vehicle, and called for a concerted move to validate the safety of autonomous vehicles."
186912,2018-03-26,"As Uber bows out to Grab, drivers and riders bemoan loss of choice","A mix of concern and disappointment met Uber Technologies Inc's [UBER.UL] deal to sell its Southeast Asian business to bigger regional rival Grab, as drivers and users of the ride-hailing firms took in the prospect of sharply reduced competition."
186917,2018-03-26,"Grab says Uber deal driven independently by firms, has SoftBank support","Grab's acquisition of U.S. ride-hailing firm Uber Technologies Inc's [UBER.UL] Southeast Asian business was driven independently by the two companies, and was supported by their common investor, Japan's SoftBank Group <9984.T>, a top executive at the Singapore-based firm..."
186907,2018-03-26,Breakingviews- Uber races towards IPO with Southeast Asian deal,"Uber is revving up for an initial public offering by exiting another cut-throat market. On Monday, the U.S. ride-hailing giant said it would hand its Southeast Asian arm to Grab, a $6 billion local rival, and take 27.5 percent of the enlarged group. This is a sensible step..."
36803,2018-03-26,BRIEF-Uber sells Southeast Asia business to rival Grab,* UBER SELLS SOUTHEAST ASIA BUSINESS TO COMPETITOR GRAB IN EXCHANGE FOR 27.5 PERCENT STAKE IN GRAB - UBER
186920,2018-03-26,Uber sells Southeast Asia business to Grab after costly battle,"Uber Technologies Inc has agreed to sell its Southeast Asian business to bigger regional rival Grab, the ride-hailing firms said on Monday, marking the U.S. company's second retreat from an Asian market."
36794,2018-03-25,"BRIEF-Uber Has Agreed To Take A 25-30 Percent Stake In Grab, Valuing Company At Around $6 Billion -Source Familiar With The Matter","* UBER HAS AGREED TO TAKE A 25-30 PERCENT STAKE IN GRAB, VALUING COMPANY AT AROUND $6 BILLION -SOURCE FAMILIAR WITH THE MATTER Source text for Eikon: Further company coverage:"
186921,2018-03-25,Uber to sell Southeast Asia business to rival Grab: sources,"Ride-hailing firm Uber Technologies Inc [UBER.UL] has agreed to sell its Southeast Asian business to bigger regional rival Grab, sources with knowledge of the matter said on Sunday, in what would be the U.S. company's second retreat from Asia."
94481,2018-03-25,"REFILE-Uber to sell Southeast Asia operations to Grab, get stake in combined business-source","Ride-hailing firm Uber Technologies has agreed to sell its Southeast Asian business to the region's bigger rival Grab, a source with direct knowledge of the matter said on Sunday, in what would be the U.S. company's second retreat from Asia."
100995,2018-03-22,Daughter of Uber autonomous vehicle victim retains lawyer,"The daughter of the woman killed by an Uber [UBER.UL] self-driving vehicle in Arizona has retained a personal injury lawyer, underlying the potential high stakes of the first fatality caused by an autonomous vehicle."
100994,2018-03-21,Arizona police release video of fatal collision with Uber self-driving SUV,"Police in Arizona on Wednesday released a short video of a fatal collision between an Uber self-driving vehicle and a pedestrian, as investigators probe the accident that has put new focus on the safety of autonomous vehicles."
100988,2018-03-20,"Factbox: How United States, others regulate autonomous vehicle testing","An Uber self-driving sport utility vehicle struck and killed a woman crossing a street in Arizona on Sunday, the first fatality involving an autonomous vehicle and a potential blow to the technology expected to transform transportation."
100992,2018-03-20,Arizona says not time to rein in self-driving cars after Uber fatality,Arizona officials said on Tuesday they saw no immediate need to tighten rules on the testing of self-driving cars in the state in reaction to a fatal accident involving an Uber autonomous vehicle that has focused attention on the safety of the new technology.
100990,2018-03-19,Self-driving car industry faces critical test after first death,"The death of a woman in Arizona struck by a self-driving car with no human control, the first fatality involving a fully autonomous vehicle, is an event the nascent industry has long dreaded and comes at a sensitive time."
3283,2018-03-19,"California regulator proposes regulating Uber like tour buses, limos","Uber Technologies Inc should be classified as the same type of transportation as limousines and tour buses, a California regulator said on Monday in a proposal that could change how the ride-hailing company is regulated in its home state."
100997,2018-03-19,Self-driving Uber car kills Arizona woman crossing street,"An Uber self-driving car hit and killed a woman crossing the street in Arizona, police said on Monday, marking the first fatality involving an autonomous vehicle and a potential blow to the technology expected to transform transportation."
94460,2018-03-19,How China's ride-hailing giant Didi plans to challenge Uber in Mexico,"Working quietly from a shared office space in one of Mexico City's trendiest neighborhoods, China's ride-hailing giant Didi Chuxing is planning to hit its archrival Uber where it hurts."
186528,2018-03-16,Istanbul taxi drivers go to court to seek shutdown of Uber,"Istanbul's taxi drivers have taken Uber to court, accusing the U.S.-based ride-hailing app of endangering their livelihoods in a case that could crimp its business in Europe's largest city."
186850,2018-03-16,UK city Birmingham wants further details from Uber before license decision,Britain's second city Birmingham is seeking clarity from Uber [UBER.UL] on its business model as it decides whether to renew the taxi app's license after granting a temporary extension.
185244,2018-03-16,"Toyota, Uber in talks on self-driving tech: Nikkei","Uber Technologies is discussing the possibility of installing its self-driving system in Toyota Motor Co <7203.T> vehicles as the U.S. ride-hailing firm seeks to sell its autonomous driving technology to outside companies, the Nikkei reported on Friday."
186841,2018-03-13,British city of Sheffield renews Uber's license for five years,Uber Technologies Inc said on Tuesday authorities in the northern English city of Sheffield had renewed the ride hailing service's operating license for five years following a brief suspension.
94465,2018-03-12,Uber re-enters Barcelona with professional driver service,Uber is seeking a second chance in Barcelona three years after it was forced to shut down in the face of taxi driver protests by introducing a fully licensed ride-hailing service that meets local transportation laws.
186932,2018-03-09,Uber hails loan investors directly,"Uber is bringing its disruptive force to the leveraged loan market, approaching institutional investors directly on a new debt sale."
186882,2018-03-08,Uber drivers in Czech Republic will need to be licensed: PM,"Drivers for Uber in the Czech Republic will need to get business certificates and be licensed, the country's prime minister said on Thursday after meeting with company officials."
186918,2018-03-08,Southeast Asia's Grab in talks to buy into Uber's regional business-source,"Southeast Asia's biggest ride-hailing firm, Grab, is in advanced negotiations to buy parts of Uber Technologies Inc's business in the region, said a source with knowledge of the talks, in what would be Uber's second retreat from an Asian market."
94482,2018-03-08,RPT-Grab in advanced talks to buy some of Uber's Southeast Asia businesses-source,"Southeast Asia's biggest ride-hailing firm, Grab, is in advanced negotiations to buy parts of Uber Technologies Inc's business in the region and offer a stake in itself, said a source with knowledge of the talks, in a move that would mark Uber's pullback from its global..."
94480,2018-03-08,Grab in advanced talks to buy some of Uber's Southeast Asia businesses-source,"Southeast Asia's biggest ride-hailing firm, Grab, is in advanced negotiations to buy parts of Uber Technologies Inc's business in the region and offer a stake in itself, said a source with knowledge of the talks, in a move that would mark Uber's pullback from its global..."
186802,2018-03-06,Uber's self-driving trucks haul cargo on Arizona highways,"Uber's [UBER.UL] self-driving trucks have been hauling cargo on Arizona highways, the U.S. ride-hailing firm said on Tuesday, laying out plans for autonomous vehicles to work with truck drivers to move freight around the country."
134348,2018-03-06,Taxi drivers protest against Uber 'invasion' in Greece,"Hundreds of taxi drivers marched in central Athens on Tuesday to protest at what they called an ""invasion"" by Uber, and attacked passing cars they thought were being used by the ride-hailing service."
187047,2018-03-03,MIT study that found low pay for Uber drivers to be revisited,A Massachusetts Institute of Technology research group that this week reported nearly three-quarters of Uber Technologies [UBER.UL] and Lyft Inc drivers earned below minimum wage is revisiting its study after a tweeted challenge by Uber Chief Executive Dara Khosrowshahi.
186823,2018-03-01,"Brazil Congress approves rules for Uber, other ride-hailing apps",Brazil's lower house of Congress approved a weakened version of a bill late on Wednesday to regulate car-hailing apps like Uber but maintained a provision allowing local governments to institute rules for the services.
186828,2018-02-27,Uber CEO says Brazil investment hinges on regulations: paper,"Uber Technologies Inc's [UBER.UL] level of investment in Brazil will depend on how regulations evolve, but the ride-hailing firm is more dedicated to the market than its main rivals, Chief Executive Officer Dara Khosrowshahi told a newspaper."
186926,2018-02-22,"Uber will aggressively invest in Southeast Asia, won't let SoftBank rule it: CEO",Uber Technologies Inc's [UBER.UL] chief executive pledged to continue investing aggressively in Southeast Asia even though the U.S. ride hailing firm expects to lose money in the fast growing market due to costly battles with rivals such as Grab.
186954,2018-02-19,Uber suspends service in Morocco after two years,"Uber said on Monday it would suspend operations in Morocco, two years after they began, as it tries to bring its business into line with local laws."
186838,2018-02-19,Uber drops opposition to London language test,Taxi app Uber [UBER.UL] is dropping a legal appeal against the introduction of more stringent English language tests for drivers in London after the city's transport regulator said it would water down its stringent proposals.
175273,2018-02-19,UberEATS deliveryman wanted in fatal shooting,"An UberEATS driver was on the run Monday after a man who ordered a meal from the online food delivery service was killed in a late night shooting in Atlanta over the weekend, police told local media."
186861,2018-02-19,Singapore competition agency to look closer at Uber tie-up with ComfortDelGro,"Singapore's competition commission said on Monday it plans to do further in-depth assessment of the tie-up between the city-state's top taxi operator, ComfortDelGro, and Uber [UBER.UL], after an initial review."
13350,2018-02-19,BRIEF-Comfortdelgro-Uber Proposed JV Enters Second Phase Of Competition Commission Review,* COMFORTDELGRO-UBER PROPOSED JOINT VENTURE TO ENTER PHASE 2 OF COMPETITION COMMISSION'S DELIBERATION
186990,2018-02-16,Uber plans to sell Southeast Asia business to Grab: CNBC,"Uber Technologies [UBER.UL] is preparing to sell its Southeast Asia ride-hailing business to Singapore-based Grab in return for a substantial stake in the company, CNBC reported, citing two sources familiar with the matter."
186970,2018-02-14,Uber's fourth-quarter loss narrows to $1.1 billion: source,"Uber Technologies Inc narrowed its fourth-quarter loss to $1.1 billion from a loss of $1.46 billion in the previous quarter, a person familiar with the matter told Reuters."
186938,2018-02-12,Uber tests cheaper 'Hurry Hurry' service for errands in Nairobi,"Uber is testing a service in Nairobi that was inspired by residents' use of the platform for errands and aims to tap into a new segment of the city's active ride-hailing market, a regional executive said on Monday."
97408,2018-02-09,Breakingviews - Uber’s Waymo deal recasts existential question,"Uber Technologies is handing Waymo at least a partial victory in the driverless-car race. The ride-hailing service is paying Alphabet's self-driving unit $245 million in equity, ending a legal fight over trade secrets. More importantly than the money, though, the settlement..."
472712,2018-02-06,"Uber says hackers behind 2016 data breach were in Canada, Florida","The two people who hacked ride-hailing firm Uber's data in 2016 were in Canada and Florida at the time, a company security executive told a U.S. congressional committee on Tuesday."
472713,2018-02-06,"Uber says hackers behind 2016 data breach were in Canada, Florida","The two people who hacked ride-hailing firm Uber's data in 2016 were in Canada and Florida at the time, a company security executive told a U.S. congressional committee on Tuesday."
472714,2018-02-06,"Uber says hackers behind 2016 data breach were in Canada, Florida","The two people who hacked ride-hailing firm Uber's data in 2016 were in Canada and Florida at the time, a company security executive told a U.S. congressional committee on Tuesday."
97415,2018-02-05,"At car secrets trial, Uber decries 'conspiracy theory', Waymo says Uber cheats","Uber [UBER.UL] was either a cheating competitor willing to break the law to win the race to develop self-driving cars, or the victim of an unproven conspiracy theory stitched together by its main rival, Waymo, jurors heard in opening statements of a trade secrets trial on..."
1166,2018-01-31,"In Waymo trial, what fired Uber exec may not say could be key","One of the most dramatic moments in an upcoming trade secrets trial between Alphabet Inc's Waymo and Uber will likely come when the former chief of Uber's self-driving car unit takes the witness stand, as he is expected to repeatedly refuse to answer questions."
186944,2018-01-30,Uber sells vehicle lease portfolio of unit to startup firm Fair,Ride-hailing firm Uber on Tuesday said it would sell vehicles and the existing lease portfolio of its auto-leasing business Xchange Leasing to startup digital car marketplace Fair.
79150,2018-01-27,Uber driver shot dead in Mexican border city,"A young woman who drove for U.S. ride-hailing application Uber Technologies Inc was shot dead in the northern Mexican border city of Tijuana following a dispute with another motorist, prosecutors said on Friday."
94431,2018-01-25,Benchmark Capital drops lawsuit against ex-Uber CEO Kalanick,Silicon Valley venture firm Benchmark Capital's lawsuit against former Uber Technologies Inc [UBER.UL] CEO Travis Kalanick was dismissed on Thursday by a Delaware judge following an agreement between the parties.
120183,2018-01-25,British PM May says Uber should not be shut down,British Prime Minister Theresa May said on Thursday that taxi company Uber should not be shut down but instead should comply better with labor and safety standards.
94448,2018-01-23,Uber CEO says relationship with ex-chief Kalanick 'fine but strained',"Uber [UBER.UL] Chief Executive Dara Khosrowshahi said the ride-hailing company's relationship with former chief Travis Kalanick was ""fine but strained""."
186981,2018-01-22,Judge rejects Uber $3 million settlement with New York drivers,"A federal judge refused to grant preliminary approval for Uber Technologies Inc's [UBER.UL] proposed $3 million class-action settlement with 2,421 New York drivers who accused the ride-sharing company of retaining excessive fees from their fares."
181552,2018-01-22,"Uber CEO focused on 'responsible growth', seeks fresh start in Germany","Uber's chief executive said on Monday that he was focused on ""responsible growth"" as he seeks to put an end to the take-no-prisoners culture he inherited on joining the pioneer of ride-hailing services last year."
186983,2018-01-18,SoftBank is now Uber's largest shareholder as deal closes,"A group of investors led by SoftBank Group Corp <9984.T> closed a deal with Uber Technologies Inc [UBER.UL] on Thursday, making SoftBank the largest stakeholder in the ride-services firm and providing a much-needed boost to controversy-ridden Uber."
186862,2018-01-18,Uber partners with taxi firm ComfortDelGro for new Singapore service,"Uber Technologies [UBER.UL] and Singapore's top taxi operator ComfortDelGro Corp Ltd will launch a new ride-hailing service in Singapore from Friday, as they team up against their key regional rival Grab."
186997,2018-01-13,Exclusive: Current and former Uber security staffers cast doubt on spying claims,"The former security chief of Uber Technologies Inc. swore in a closed legal proceeding that he knew of no attempts to steal trade secrets from anyone, including Alphabet Inc's self-driving unit Waymo, and would be ""shocked"" if that had occurred."
94504,2018-01-11,Uber rival Taxify expands into Lisbon while eyeing fresh funding,"Taxify, Uber's upstart European-based rival, is looking to expand during the coming year outside of the biggest cities in the more than 20 countries where it now operates into secondary markets, Chief Executive Markus Villig said on Thursday."
186982,2018-01-09,Uber reaches $3 million settlement with New York drivers over fees,"Uber Technologies Inc [UBER.UL] agreed to pay up to $3 million to settle a proposed class-action lawsuit brought on behalf of 2,421 drivers in New York who accused the ride-sharing company of docking excessive fees from their fares."
187036,2018-01-05,Uber ex-CEO Kalanick selling nearly a third of stake for $1.4 billion: source,"Uber Technologies Inc co-founder Travis Kalanick, who was ousted as chief executive in June, is selling nearly a third of his 10 percent stake in the ride-services company for about $1.4 billion, a person familiar with the matter said on Thursday."
186899,2018-01-03,Uber is sued over payment for mobile ads it called fraudulent,A British mobile advertising agency has sued Uber Technologies Inc to force the ride-hailing company to pay millions of dollars of bills that Uber had refused to pay after claiming that ads being generated were fraudulent.
186985,2017-12-28,SoftBank succeeds in tender offer for Uber shares,"A consortium led by SoftBank Group Corp will buy a large number of shares of Uber Technologies Inc in a deal that values the ride-services firm at $48 billion, Uber said on Thursday, in a victory for new Chief Executive Dara Khosrowshahi."
186945,2017-12-26,Uber working on deal to sell Xchange Leasing to Fair: source,"Ride-hailing company Uber is working on a deal to sell its U.S. auto-leasing business Xchange Leasing to startup digital car marketplace Fair, according to a person familiar with the matter."
94450,2017-12-20,Uber names ex-Orbitz executive as COO,"Uber Technologies Inc on Wednesday named the former chief executive of Orbitz to be its chief operating officer, second-in-command to new CEO Dara Khosrowshahi, who has been revamping the leadership team in hopes of turning around the ride provider and preparing for an IPO."
88837,2017-12-20,Saudi sovereign fund chief says outlook for Uber is positive,"The head of Saudi Arabia's Public Investment Fund, its top sovereign wealth fund, said on Wednesday that the outlook for ride-hailing firm Uber [UBER.UL] was positive and the company's revenues had doubled since the PIF invested in it."
94451,2017-12-20,Uber says EU court ruling will not change things in most EU countries,Ride-hailing app Uber said on Wednesday an EU court decision that it operates a transport service that can be regulated will not change the way it operates in most EU countries.
186867,2017-12-20,Uber dealt blow after EU court classifies it as transport service,"Uber Technologies Inc should be classified as a transport service and regulated like other taxi operators, the European Union's top court said in a landmark ruling on Wednesday that could impact other online businesses in Europe."
186866,2017-12-18,EU's top court to decide whether Uber is a digital app or a taxi service,A debate in Europe over whether ride-hailing app Uber [UBER.UL] is merely a digital company or one providing transport services will be decided when the top European Union court hands down its verdict on Wednesday in a highly anticipated case.
186806,2017-12-18,Uber ties up with BBM messenger on ride booking,"Uber Technologies [UBER.UL] said on Monday it has joined forces with BBM Messenger to allow users around the world, including in the application's biggest market of Indonesia, to book rides via the messenger service."
186793,2017-12-16,Uber should have given court an ex-employee's letter about 'fraud and theft' in Waymo case,"Ride hailing company Uber was obligated to turn over to a U.S. federal judge a letter from a former employee that told of the company's ""fraud and theft"" and mentioned evidence of stolen trade secrets nailed ""like a scalp"" to the wall, a court official said Friday."
122146,2017-12-15,Embraer sees 2024 commercial launch for Uber flying cabs,"A network of electric aircraft Uber Technologies Inc is developing with Embraer SA is likely to launch commercially in 2024, the Brazilian planemaker's chief executive said on Friday, adding a year to the latest forecast from the ride-hailing company."
186895,2017-12-15,Uber Eats to offer couriers insurance in Europe,"Uber's [UBER.UL] food-delivery business will begin offering an insurance package to its couriers in Europe, a move to address the conditions of ""gig economy"" workers."
94441,2017-12-13,British city Sheffield lifts licence suspension on Uber,"The northern English city of Sheffield has lifted a suspension on Uber's operating licence after it provided satisfactory answers to questions about the taxi app's management, the city council said on Wednesday."
152818,2017-12-11,Uber fights ban on cash payments in Mexican state,"Uber Technologies Inc said on Monday that it had appealed regulations that have barred it from accepting cash fares in the Mexican state of Puebla, in a new challenge to clampdowns on the ride-hailing service in Latin America."
472824,2017-12-11,Canada's privacy watchdog launches probe into Uber hack,"The office of Canada's privacy commissioner said on Monday that it has opened a formal investigation into the 2016 breach of customer and driver data at Uber Technologies Inc, which the ride-hailing company disclosed last month."
472823,2017-12-11,Canada's privacy watchdog launches probe into Uber hack,"The office of Canada's privacy commissioner said on Monday that it has opened a formal investigation into the 2016 breach of customer and driver data at Uber Technologies Inc, which the ride-hailing company disclosed last month."
472826,2017-12-11,Canada's privacy watchdog launches probe into Uber hack,"The office of Canada's privacy commissioner said on Monday that it has opened a formal investigation into the 2016 breach of customer and driver data at Uber Technologies Inc, which the ride-hailing company disclosed last month."
472825,2017-12-11,Canada's privacy watchdog launches probe into Uber hack,"The office of Canada's privacy commissioner said on Monday that it has opened a formal investigation into the 2016 breach of customer and driver data at Uber Technologies Inc, which the ride-hailing company disclosed last month."
186860,2017-12-11,Breakingviews - Uber's taxi U-turn sets better Southeast Asia path,"Uber's entire business has been predicated on flooring it right at the establishment. Co-founder Travis Kalanick once said his company was in a campaign where ""the incumbent is an asshole called taxi."" New boss Dara Khosrowshahi just pulled a U-turn in Singapore by striking..."
186847,2017-12-11,Uber's London license appeal to be heard next year,Uber [UBER.UL] will defend its right to operate in London in court next year after the app was deemed unfit to run a taxi service and stripped of its license in its most important European market.
94500,2017-12-09,Uber agrees to settle U.S. lawsuit filed by India rape victim,"Uber Technologies Inc and a woman who accused top executives of improperly obtaining her medical records after a company driver raped her in India have agreed to settle a civil lawsuit the woman filed against Uber in June, according to a U.S. federal court filing on Friday."
186871,2017-12-07,Exclusive: Uber paid 20-year-old Florida man to keep data breach secret - sources,"A 20-year-old Florida man was responsible for the large data breach at Uber Technologies Inc [UBER.UL] last year and was paid by Uber to destroy the data through a so-called ""bug bounty"" program normally used to identify small code vulnerabilities, three people familiar..."
186897,2017-12-06,Uber's top European dealmaker to step down from role,"Uber Technologies Inc's top European dealmaker is stepping down from his role, the latest in a series of management changes at the ride-hailing service."
152821,2017-12-05,Uber suspends cash payments in Mexico's Puebla after demands from state,"Uber Technologies Inc said on Tuesday it will stop accepting cash payments in the central Mexican state of Puebla to comply with demands from authorities, as the ride-hailing company faces a new wave of regulation in Mexico."
187035,2017-12-04,Uber joins forces with global public transport association,"Ride-hailing app Uber [UBER.UL] said on Monday it was joining a global public transport association to improve mobility in the cities it operates in, although North America's largest public transit union said there was no place for the U.S. company."
186898,2017-12-01,Three Uber security managers resign after CEO criticizes practices,"Three senior managers in Uber Technologies Inc's security unit resigned on Friday, an Uber spokesperson said, days after the company's new chief executive officer disclosed a massive data breach and criticized past security practices."
94557,2017-11-30,CORRECTED-RPT-Uber's use of encrypted messaging may set legal precedents,"Top executives at Uber Technologies Inc used the encrypted chat app Wickr to hold secret conversations, current and former workers testified in court this week, setting up what could be the first major legal test of the issues raised by the use of encrypted apps inside companies..."
187048,2017-11-30,Uber's use of encrypted messaging may set legal precedents,"(This version of the Nov. 20 story corrects to show Uber used a business version of Wickr since October last year, not for the last two years, in paragraph 9)"
94558,2017-11-30,CORRECTED-Uber's use of encrypted messaging may set legal precedents,"Top executives at Uber Technologies Inc used the encrypted chat app Wickr to hold secret conversations, current and former workers testified in court this week, setting up what could be the first major legal test of the issues raised by the use of encrypted apps inside companies..."
97413,2017-11-29,"Uber lawyer says board, ex-CEO knew of evidence withheld from Waymo case","Uber Technologies Inc's former chief executive and some board members knew of a letter alleging employees had stolen trade secrets, but the document was withheld from a high-stakes lawsuit, a company attorney testified on Wednesday."
1165,2017-11-29,"Uber lawyer says ex-CEO, board members told of letter kept from Waymo lawsuit","Uber Technologies Inc's former chief executive and some board members knew of a letter a U.S. judge has said was withheld from a high-stakes lawsuit, an attorney for the company testified on Wednesday."
472840,2017-11-29,EU privacy regulators set up task force to liaise on Uber hack probes,European Union privacy regulators said on Wednesday they had set up a task force to coordinate national investigations into ride-hailing app Uber's massive data breach cover-up.
472842,2017-11-29,EU privacy regulators set up task force to liaise on Uber hack probes,European Union privacy regulators said on Wednesday they had set up a task force to coordinate national investigations into ride-hailing app Uber's massive data breach cover-up.
472841,2017-11-29,EU privacy regulators set up task force to liaise on Uber hack probes,European Union privacy regulators said on Wednesday they had set up a task force to coordinate national investigations into ride-hailing app Uber's massive data breach cover-up.
472839,2017-11-29,EU privacy regulators set up task force to liaise on Uber hack probes,European Union privacy regulators said on Wednesday they had set up a task force to coordinate national investigations into ride-hailing app Uber's massive data breach cover-up.
186876,2017-11-29,"Uber says 2016 data breach hit 2.7 million UK users, or most of its base",Uber Technologies Inc has informed Britain's data protection regulator that about 2.7 million user accounts - representing the vast majority of people using the ride-hailing service in the country - were affected by a 2016 data breach.
186971,2017-11-29,Uber's third-quarter net loss widens to $1.46 billion: source,"Uber Technologies Inc's [UBER.UL] quarterly losses widened, a source familiar with the matter told Reuters on Tuesday, as the ride-hailing company wades through legal troubles and faces regulatory scrutiny across the globe."
186984,2017-11-29,"SoftBank says Benchmark, Menlo Ventures ready to sell some Uber stock",A consortium led by SoftBank Group Corp <9984.T> on Tuesday launched its tender offer for shares of Uber Technologies Inc [UBER.UL] and the Japanese company said that some notable early Uber investors planned to sell stock.
186953,2017-11-29,Uber signs first Southeast Asian e-wallet deal with Vietnam's MoMo,"U.S. ride-hailing company Uber Technologies Inc [UBER.UL] on Wednesday signed a strategic deal with Vietnamese financial technology firm MoMo to let passengers pay for rides using MoMo's e-wallet, the pair said in a statement on Wednesday."
186880,2017-11-28,Washington state attorney general sues Uber after data breach,"Washington state's attorney general sued the ride-sharing company Uber on Tuesday, alleging it had violated the state's data breach notification law."
97414,2017-11-28,Uber-Waymo trial delayed as U.S. judge raises prospect of 'cover-up',"Uber Technologies Inc withheld evidence in a lawsuit filed by Alphabet Inc's Waymo, a U.S. judge said on Tuesday, delaying a trial to give Waymo time to review a letter alleging that Uber trained employees to steal trade secrets and hide their tracks."
177270,2017-11-28,Breakingviews - Uber backers face head-on collision with greed,"Uber's early backers are on a collision course with their own greed. Japan’s SoftBank and allied investors want to buy roughly one-sixth of the bumptious ride-hailing firm. Existing owners can sell at a $48 billion valuation, or about 30 percent below the last one. Even..."
186987,2017-11-28,SoftBank offers to buy Uber shares at 30 percent discount,"Japan's SoftBank Group Corp is offering to purchase shares of Uber Technologies Inc at a valuation of $48 billion, a 30 percent discount to its most recent valuation of $68.5 billion, a person familiar with the matter said on Monday."
97412,2017-11-28,Waymo seeks delay of Uber trade secrets trial over new evidence,"Alphabet Inc's Waymo self-driving car unit asked a U.S. judge on Monday to postpone an upcoming trade secrets trial against Uber Technologies Inc, so Waymo could investigate whether Uber withheld important evidence in the case."
186996,2017-11-27,Scandal-hit Uber hits the road to reassure global regulators,"Uber executives are traveling the globe to reassure regulators that the company is changing the way it does business, after a massive data breach became the latest controversy to hurt the ride-service firm's reputation."
79149,2017-11-26,Mexican authorities seek information from Uber about data breach,Mexico's transparency body said on Sunday it would seek information from Uber about the consequences of a large data breach that the ride-hailing company disclosed on Tuesday.
