Id,Date,Title,Short Description
594450,2023-03-04,Exclusive-Nvidia's plans for sales to Huawei imperiled if U.S. tightens Huawei curbs-draft,"U.S. chipmaker Nvidia Corp's plans to sell technology to China's Huawei would be thwarted if the U.S. government proceeds with a proposal to further restrict shipments to the blacklisted company, a draft report by a government contractor shows."
593297,2023-02-28,Nvidia files mixed shelf offering of up to $10 billion,U.S. chipmaker Nvidia Corp filed a mixed shelf offering of as much as $10 billion with the U.S. Securities and Exchange Commission on Tuesday.
591815,2023-02-23,Nvidia results show its growing lead in AI chip race,"As the artificial intelligence boom takes off, Nvidia Corp is expected to emerge as the biggest - though not the only - winner among chipmakers after years of focusing on the technology has made it a go-to supplier for tech firms."
591603,2023-02-22,Nvidia forecasts first-quarter revenue above expectations,"Chip designer Nvidia Corp forecast first-quarter revenue above Wall Street estimates on Wednesday, expecting the artificial intelligence boom to drive up sales of its data center chips."
591286,2023-02-21,Microsoft president says he has Activision licensing deal with Nvidia,Microsoft President Brad Smith said on Tuesday the U.S. software giant has agreed to a licensing deal that will bring Activision games to Nvidia's gaming platform and hoped that rival Sony will consider doing the same.
591009,2023-02-21,Jaguar Land Rover opens three European self-driving tech hubs,Luxury carmaker Jaguar Land Rover said on Tuesday it is opening three new engineering hubs in Europe to develop autonomous vehicle technologies as part of its partnership with Silicon Valley artificial intelligence company Nvidia.
583167,2023-01-24,"Nvidia CEO says AI will need regulation, social norms ",Nvidia Corp Chief Executive Officer Jensen Huang on Tuesday said that the burgeoning field of artificial intelligence will create powerful tools that require legal regulation and social norms that have yet to be worked out.
582982,2023-01-24,Sweden to upgrade Berzelius supercomputer with Nvidia AI systems,Sweden will upgrade its Berzelius supercomputer using Nvidia's latest artificial intelligence (AI) systems to aid in understanding various diseases such as cancer and make it among the world's fastest AI supercomputers.
577586,2023-01-03,"Nvidia, Foxconn to build autonomous vehicle platforms",Chipmaker Nvidia Corp and electronics manufacturer Foxconn announced a partnership on Tuesday to develop autonomous vehicle platforms.
566145,2022-11-16,Nvidia forecasts fourth-quarter revenue below expectations,Chip designer Nvidia Corp forecast fourth-quarter revenue below estimates on Wednesday on worries that a weakened gaming market and tightening enterprise spending amid recessionary fears could deepen the blow to its main businesses.
566016,2022-11-16,Nvidia says it is working with Microsoft to build 'massive' cloud AI computer,U.S. chip designer and computing firm Nvidia Corp on Wednesday said it is teaming up with Microsoft Corp to build a &ldquo;massive&rdquo; computer to handle intense artificial intelligence computing work in the cloud.
563662,2022-11-08,EXCLUSIVE-Nvidia offers new advanced chip for China that meets U.S. export controls,U.S. chip maker Nvidia Corp said on Monday it is offering a new advanced chip in China that meets recent export control rules aimed at keeping cutting-edge technology out of China's hands.
558054,2022-10-18,Oracle Cloud adding tens of thousands of Nvidia chips for AI&nbsp;,Oracle Corp and Nvidia Corp on Tuesday announced they are expanding their partnership and adding tens of thousands of Nvidia&rsquo;s chips to boost artificial intelligence- related computational work in Oracle&rsquo;s cloud.
554062,2022-10-03,"Nvidia says it is ceasing all activities in Russia, relocating employees",U.S. chipmaker Nvidia Corp said on Monday it is ceasing all activities in Russia and giving employees there the option of continuing their jobs in other countries.
550733,2022-09-21,Nvidia CEO sees 'large space' for China sales despite U.S. restrictions,Nvidia Corp Chief Executive Jensen Huang said Wednesday that he still sees a large market for Nvidia's data center chips in China despite U.S. restrictions on exports of two of its top chips to the country.
550348,2022-09-20,Chipmaker Nvidia launches new system for autonomous driving,Chip giant Nvidia Corp on Tuesday unveiled its new computing platform called DRIVE Thor that would centralize autonomous and assisted driving as well as other digital functions including in-car entertainment.
550379,2022-09-20,"Nvidia unveils new gaming chip with AI features, taps TSMC for manufacturing","Nvidia Corp on Tuesday announced new flagship chips for video gamers that use artificial intelligence (AI) to enhance graphics, saying it has tapped Taiwan Semiconductor Manufacturing Co to make the processors."
545487,2022-09-01,Chip wreck: Nvidia sinks sector after U.S. restricts China sales,"U.S. chip stocks tumbled on Thursday, with the main semiconductor index down more than 3% after Nvidia and Advanced Micro Devices said U.S. officials told them to stop exporting cutting-edge processors for artificial intelligence to China."
545427,2022-09-01,"U.S. allows Nvidia to do exports, transfers needed to develop its AI chip",Nvidia Corp said on Thursday that the U.S. government has allowed exports and in-country transfers needed to develop the company's H100 artificial intelligence chip.
545364,2022-09-01,China opposes U.S. move barring Nvidia from selling it high-end chips,"A U.S. move to stop Nvidia Corp from selling top artificial intelligence chips to China undermines the legitimate rights and interests of Chinese companies and the stability of global industrial and supply chains, Chinese Commerce Ministry spokesperson Shu Jueting told a..."
545199,2022-08-31,CORRECTED-Nvidia says U.S. has imposed new license requirement for future exports of some chips to China,"Chip designer Nvidia Corp said on Wednesday the U.S. government has imposed a new license requirement for any future export of its A100 and H100 chips to China, including Hong Kong. (Reporting by Eva Mathews in Bengaluru; Editing by Devika Syamnath)"
543608,2022-08-24,Nvidia predicts third-quarter sales below expectations,"Chip designer Nvidia Corp predicted third-quarter revenue below market expectations on Wednesday, delivering a one-two punch as weak gaming demand led to a 19% sequential decline in second-quarter sales."
540009,2022-08-08,Nvidia expects second-quarter revenue to drop on gaming weakness ,"Nvidia Corp said on Monday it expects second-quarter revenue of about $6.70 billion, down 19% from the prior quarter, largely hurt by weakness in its gaming business."
530058,2022-06-29,Siemens and Nvidia collaborate to expand digital services,"Siemens has signed a partnership agreement with chip designer Nvidia Corp to create an industrial metaverse - an enhanced virtual reality for companies to reduce the costs of running their factories, buildings and speed up new product design."
521474,2022-05-25,Nvidia forecasts second-quarter revenue below estimates,"Chip designer Nvidia Corp forecast second-quarter revenue below estimates on Wednesday, bracing for supply chain snags and slowing demand for graphics chips used in gaming devices."
515138,2022-05-06,Nvidia to pay $5.5 million penalty for 'inadequate disclosures' about cryptomining -SEC,"Nvidia Corporation has agreed to pay $5.5 million to settle civil charges that the technology firm did not properly disclose the impact of cryptomining on its gaming business, the U.S. Securities and Exchange Commission (SEC) said on Friday."
515038,2022-05-06,U.S. SEC charges Nvidia with 'inadequate disclosures' about impact of cryptomining,"The U.S. Securities and Exchange Commission said Friday it had settled charges against technology company Nvidia Corporation for what it called ""inadequate disclosures"" concerning the impact of cryptomining on the company&rsquo;s gaming business."
506580,2022-04-08,Nvidia seeks approval to double authorized shares to 8 billion,Chipmaker Nvidia Corp said on Friday it would seek shareholders' approval to increase the number of authorized shares of common stock to 8 billion from 4 billion.
501369,2022-03-23,Nvidia CEO says interested in exploring chip manufacturing with Intel,"Nvidia Corp is interested in exploring using Intel Corp for manufacturing its chips, Chief Executive Officer Jensen Huang said on a call with reporters on Wednesday."
501425,2022-03-23,Nvidia CEO says interested in exploring Intel as a foundry,"Nvidia Corp is interested in exploring Intel Corp as a foundry for making its chips, Chief Executive Officer Jensen Huang said on a call with reporters on Wednesday."
500959,2022-03-22,"UPDATE 2-Nvidia unveils latest chips, technology to speed up AI computing","Nvidia Corp on Tuesday announced several new chips and technologies that it said will boost the computing speed of increasingly complicated artificial intelligence algorithms, stepping up competition against rival chipmakers vying for lucrative data center business."
500962,2022-03-22,Nvidia unveils latest chip to speed up AI computing,"Nvidia Corp on Tuesday unveiled its latest new graphic chip (GPU), dubbed the H100, saying it will increase the computing speed of artificial intelligence algorithms that increasingly require more power to execute."
493655,2022-03-01,"Nvidia says employee, company information leaked online after cyber attack",U.S. chipmaker Nvidia Corp said on Tuesday a cyber attacker has leaked employee credentials and some company proprietary information online after their systems were breached.
492558,2022-02-25,Chipmaker Nvidia investigates potential cyberattack,"U.S chipmaker Nvidia Corp said on Friday it was investigating a potential cyberattack, following a news report that said the attack may have had taken parts of its business offline for two days."
492562,2022-02-25,Chipmaker Nvidia investigating potential cyberattack - report,"U.S chipmaker Nvidia Corp is investigating a potential cyberattack that may have taken parts of its business offline for two days, the Telegraph reported https://www.telegraph.co.uk/business/2022/02/25/us-microchip-powerhouse-nvidia-hit-cyber-attack/?utm_content=telegraph..."
488850,2022-02-08,"UK notes Softbank move with Arm, says London 'great place' for tech","Britain has noted Softbank Group Corp's decision to list Britain's Arm Ltd in New York, a spokesman for Prime Minister Boris Johnson said on Tuesday, adding that London remained a ""great place"" for tech companies."
343138,2021-12-06,"U.S. says Nvidia-Arm deal harms market for networking, self-driving car chips",The U.S. Federal Trade Commission (FTC) on Monday argued that competition in the nascent markets for chips in self-driving cars and a new category of networking chips could be hurt if Nvidia Corp carries out its $80 billion purchase of Arm Ltd.
316872,2021-07-02,Arm CEO says Nvidia merger better than going public,"Nvidia Corp's (NVDA.O) proposed $40 billion acquisition of Arm Ltd would better support the creation of UK technology jobs than the SoftBank Group Corp (9984.T) unit becoming a standalone public company once again, Arm's chief executive said on Friday."
324215,2021-06-15,Analysis: Nvidia&rsquo;s closing of $40 bln Arm deal could hinge on Europe,"Nvidia Corp (NVDA.O) may not be able to meet a March 2022 deadline for closing its $40 billion acquisition of British chip technology firm Arm Ltd due to European regulators' reluctance to consider the case until after the summer holidays, people familiar with the matter told Reuters."
337524,2021-05-26,Nvidia forecast beats expectations but crypto mining's role remains unclear,"Nvidia Corp (NVDA.O) forecast second-quarter revenue above analysts' estimates on Wednesday, but shares fell 1% after-hours as the company could not say for certain how much of its recent revenue rise was driven by the volatile cryptocurrency-mining market."
309188,2021-05-25,Arm challenges Intel with new tech aimed at laptops,Arm Ltd on Tuesday deepened its rivalry with Intel Corp (INTC.O) by releasing a batch of new chip technology aimed at grabbing more market share among laptop computers.
310217,2021-05-21,U.S. stocks end mixed as Dow extends recovery after strong economic data,"Wall Street ended mixed on Friday, with inflation concerns looming at the end of a volatile week of trading."
310218,2021-05-21,Stocks mixed as Dow extends recovery after strong U.S. business surveys,"The S&P 500 and the Dow Jones Industrial Average rose on Friday, extending a recovery from the previous session, while inflation concerns still loom for growth stocks at the end of a volatile week of trading."
318869,2021-05-05,"U.S. chip startups, long shunned in favor of internet bets, stir excitement again","Silicon Valley venture capitalists, long focused on software and internet companies, are again pouring money into the semiconductor industry, lured by the promise of a new generation of artificial-intelligence chips that could challenge incumbents like Intel Corp (INTC.O) and Nvidia Corp (NVDA.O)."
337634,2021-04-27,Texas Instruments quarterly revenue beats estimates,"Texas Instruments Inc (TXN.O) reported better-than-expected quarterly revenue on Tuesday, thanks to strong demand for its chips used in personal electronic gadgets such as televisions and PCs."
332836,2021-04-27,"Arm details new data center chips, says Oracle, Alibaba will use them","Arm Ltd, the British chip technology firm being acquired by Nvidia Corp (NVDA.O) in a $40 billion deal, on Tuesday gave new details about its next generation of data center technology and said Oracle Corp (ORCL.N) and Alibaba Group Holding (9988.HK) will use the chips."
216701,2021-04-23,Wall Street sees long road ahead as Intel seeks to regain market share,Intel Corp's (INTC.O) shares fell 7% on Friday as Wall Street analysts raised concerns about how soon the chipmaker can close the gap with rivals as it spends billions of dollars to increase manufacturing.
216743,2021-04-22,"Intel PC chip sales rise, but profit forecast falls short on manufacturing costs","Intel Corp (INTC.O) on Thursday raised its annual sales outlook on booming demand for personal computers, but its second-quarter profit forecast fell short of analyst expectations as the company spends heavily to get its manufacturing operations back on track and catch up to rivals with faster chips."
217033,2021-04-19,UK invokes national security to investigate Nvidia's ARM deal,"The UK government will look into the national security implications of U.S. group Nvidia's (NVDA.O) purchase of British chip designer ARM Holdings, it said on Monday, raising a question mark over the $40 billion deal."
320663,2021-04-15,TuSimple to demo self-driving trucks in Q4 - source,"TuSimple Holdings Inc (TSP.O) will demonstrate its self-driving truck technology using semi-trucks without human drivers in the fourth quarter of this year in Arizona as it continues to expand its U.S. test network, according to a source familiar with the tech startup's plans."
252485,2021-04-12,"Wall St ends lower as investors await earnings, inflation data","The S&P 500 (.SPX) and Dow Jones industrial average (.DJI)ended lower on Monday, with investors waiting for cues from the upcoming corporate earnings season and a key inflation report later this week."
217451,2021-04-12,Nvidia expects first-quarter sales to exceed $5.3 bln,"Nvidia Corp's (NVDA.O) first-quarter revenue will be above its earlier forecast of $5.3 billion, the chipmaker said on Monday, as it benefits from strong demand for chips that power data centers and cryptocurrency mining."
217460,2021-04-12,Nvidia to directly challenge Intel with Arm-based 'Grace' server chip,"Nvidia Corp (NVDA.O) on Monday said it plans to make a server processor chip based on technology from the United Kingdom's Arm Ltd, putting it in the most direct competition yet with rival Intel Corp (INTC.O) and adding a layer of complexity to the antitrust review of Nvidia's $40 billion deal to buy Arm."
253177,2021-04-01,"S&P 500 rides Microsoft, Amazon to record close above 4,000","The S&P 500 surged on Thursday to its first-ever close above the 4,000 mark, lifted by gains in Microsoft, Amazon and Alphabet, as well as optimism about a recovering U.S. economy."
253180,2021-04-01,"S&P 500 rides Microsoft, Amazon to record close north of 4,000","The S&P 500 surged on Thursday to its first-ever close above the 4,000 mark, lifted by gains in Microsoft, Amazon and Alphabet, as well as optimism about a recovering U.S. economy."
332906,2021-03-31,Ericsson opens lab in Canada to test new 5G tech,"Ericsson (ERICb.ST) is opening a lab in Ottawa, Canada, to work with customers and partners on new 5G radio access networks (RAN) technologies, the company said on Wednesday."
253461,2021-03-30,Cathie Wood's space ETF fails to lift off in debut,Shares of star investor Cathie Wood's ARK Space Exploration & Innovation ETF  failed to lift off on Tuesday in their Wall Street debut.
253559,2021-03-30,"ECARX to launch 7nm auto chip with Arm China, to be built by TSMC -CEO","ECARX, an auto tech startup backed by Geely's chairman and Baidu, plans to supply products with 7 nanometer (nm) chip as early as next year through its joint venture with Arm China, its chief executive told Reuters."
256623,2021-02-26,Stock markets roiled by global bond whiplash,"Global stocks fell on Friday, with Asian shares down by the most in nine months, as a rout in global bond markets sent yields flying and spooked investors amid fears the heavy losses suffered could trigger distressed selling in other assets."
256644,2021-02-26,Asian markets roiled by global bond whiplash,Asian stocks fell by the most in nine months on Friday as a rout in global bond markets sent yields flying and spooked investors amid fears the heavy losses suffered could trigger distressed selling in other assets.
256665,2021-02-26,Asian markets roiled as bond rout turns 'lethal',Asian stocks skidded to one-month lows on Friday as a rout in global bond markets sent yields flying and spooked investors amid fears the heavy losses suffered could trigger distressed selling in other assets.
220186,2021-02-24,Nvidia sales surge as it struggles to keep gaming chips in stock,"Nvidia Corp forecast better-than-expected fiscal first-quarter revenue on Wednesday, with its flagship gaming chips expected to remain in tight supply for the next several months."
256872,2021-02-24,Nvidia sales surge as it struggles to keep gaming chips in stock,"Nvidia Corp (NVDA.O) forecast better-than-expected fiscal first-quarter revenue on Wednesday, with its flagship gaming chips expected to remain in tight supply for the next several months."
257337,2021-02-22,SoftBank Vision Fund set for new portfolio champion with Coupang IPO,"SoftBank's $100 billion Vision Fund is poised to have a new number-one asset in its portfolio with the upcoming floatation of top South Korean e-tailer Coupang, furthering a turnaround that has seen the fund yo-yo from huge losses to record profit."
257336,2021-02-22,Factbox: SoftBank Vision Fund's investment hit parade,"Two-thirds of the value of SoftBank Group Corp's (9984.T) $100 billion Vision Fund is concentrated in 10 firms in industries including ride-hailing, food delivery, e-commerce and semiconductors:"
257484,2021-02-19,Dollar nurses losses after jobs data mars recovery narrative; sterling buoyant,The U.S. dollar paused on Friday after its biggest loss in 10 days as disappointing U.S. labour market data bruised optimism for a speedy recovery from the COVID-19 pandemic.
257497,2021-02-19,Dollar nursing losses after jobs data mars recovery narrative; sterling buoyant,The U.S. dollar maintained its biggest loss in 10 days on Friday after disappointing U.S. labour market data bruised optimism for the country's speedy recovery from the COVID-19 pandemic.
257695,2021-02-17,US STOCKS Nasdaq ends lower as tech slides; inflation concerns weigh,The Nasdaq closed lower while the S&P 500 was little changed on Wednesday as investors rotated out of technology shares and concerns about inflation added some pressure on stocks.
332989,2021-02-13,U.S. FTC opens probe into Nvidia's acquisition of Arm -Bloomberg,"The U.S. Federal Trade Commission has opened an in-depth probe into Nvidia Corp's (NVDA.O) agreement to acquire Arm Ltd, Bloomberg reported on Friday, citing a source."
245966,2021-02-12,U.S. FTC opens probe into Nvidia's acquisition of Arm: Bloomberg,"The U.S. Federal Trade Commission has opened an in-depth probe into Nvidia Corp's agreement to acquire Arm Ltd, Bloomberg reported on Friday, citing a source."
262090,2021-01-12,US STOCKS Wall St edges higher with eyes on earnings season; GM soars,"Wall Street's main indexes inched higher on Tuesday ahead of the start of corporate America's reporting season that could signal a rebound in earnings, while General Motors' shares jumped on launching an electric delivery vehicle business."
222768,2021-01-06,UK competition watchdog to probe Nvidia's Arm takeover,Britain's competition regulator said on Wednesday it would start an investigation into Nvidia Corp's $40 billion deal to buy UK-based chip designer Arm Holdings.
333086,2021-01-06,UK competition watchdog to probe Nvidia's Arm takeover,Britain's competition regulator said on Wednesday it would start an investigation into Nvidia Corp's (NVDA.O) $40 billion deal to buy UK-based chip designer Arm Holdings (9984.T).
324032,2020-11-18,Nvidia shares dip on predicted decline in data center sales,Nvidia Corp shares declined nearly 3% on Wednesday after company executives said data center chip sales would fall slightly in the fourth quarter.
406283,2020-11-12,"Amazon shifts some voice assistant, face recognition computing to its own chips","Amazon.com Inc <AMZN.O> on Thursday said it shifted part of the computing for its Alexa voice assistant to its own custom-designed chips, aiming to make the work faster and cheaper while moving it away from chips supplied by Nvidia Corp <NVDA.O>."
246790,2020-10-29,"Nvidia targets Arm's customer network, CEO tells SoftBank's Son","The chief executive of Nvidia Corp <NVDA.O> said his planned acquisition of Arm from SoftBank Group Corp <9984.T> cost an ""arm and a leg,"" but that the chip designer's valuable network of customers made it worthwhile."
246861,2020-10-21,"Huawei, other Chinese tech firms raise concerns on Nvidia's Arm deal: Bloomberg News","Huawei Technologies Co and several other Chinese tech firms have raised concerns to local regulators about chipmaker Nvidia Corp's <NVDA.O> deal to buy UK-based chip designer Arm Ltd, Bloomberg News reported on Tuesday."
226994,2020-10-07,Arm exec says 'firewalls' will protect customer info after Nvidia deal,"If Nvidia Corp <NVDA.O> buys Arm Ltd from SoftBank Group Corp <9984.T>, Arm will keep ""firewalls"" in place to ensure the data center chip company does not access confidential information from Arm's customers or get early access to Arm's products, a top Arm executive told..."
227139,2020-10-05,Nvidia lays out plan to create new kind of data center chip,"Nvidia Corp <NVDA.O> on Monday laid out a multi-year plan to create a new kind of chip for data centers, aimed at siphoning off more functions from its chief rival Intel Corp <INTC.O>."
227925,2020-09-22,Britain assessing impact of sale of Arm to Nvidia - minister,"Britain is assessing the impact of the sale of chip designer Arm to U.S. company Nvidia <NVDA.O>, including commitments to keep its head office and staff in Cambridge, Eastern England, digital minister Caroline Dinenage said."
228245,2020-09-16,"China state media outlet calls Nvidia's Arm purchase 'disturbing', urges regulatory caution","An op-ed in China's state-backed Global Times on Wednesday said U.S. chipmaker Nvidia Corp's planned acquisition of Arm Ltd from Japan's SoftBank Group Corp was ""disturbing"", urging global regulators to exercise caution as they evaluate it for approval."
228432,2020-09-15,Nvidia jumps on $40 billion chip deal; analysts expect tough scrutiny,"Shares of Nvidia Corp rose 6% on Monday after it announced a $40 billion deal to buy UK-based chip designer Arm from Japan's SoftBank Group Corp that, if completed, would be the chip industry's biggest ever merger."
228419,2020-09-15,Nvidia to buy chip designer Arm for $40 billion as SoftBank exits,"Nvidia Corp will buy UK-based chip designer Arm from Japan's SoftBank Group Corp for as much as $40 billion, the companies said on Monday, in a deal set to reshape the global semiconductor sector."
228483,2020-09-15,Nvidia nears deal to buy chip designer Arm for more than $40 billion - sources,"Nvidia Corp <NVDA.O> is close to a deal to buy British chip designer Arm Holdings from SoftBank Group Corp <9984.T> for more than $40 billion (&pound;31.26 billion) in a deal which would create a giant in the chip industry, according to two people familiar with the matter."
228339,2020-09-15,UK minister welcomes commitment to keep Arm in Cambridge,"The British government is scrutinising the $40 billion plan by Nvidia <NVDA.O> to buy chip designer Arm and is happy to see a commitment to keep Arm's headquarters in England, a government minister said on Tuesday."
228426,2020-09-14,Britain to scrutinise Arm takeover,"Britain's government will scrutinise a deal by Nvidia Corp to buy British chip designer Arm including what it might mean for the company's headquarters in England, a spokesman for Prime Minister Boris Johnson said on Monday."
228425,2020-09-14,"Asked on Arm deal, UK says will take appropriate action","Britain will not hesitate to take appropriate action over a takeover if it has a significant impact on the country, a government spokesman said, when asked about Nvidia Corp's $40 billion deal for chip designer Arm."
228413,2020-09-14,Nvidia acquisition of Arm throws company into tech spat between U.S. and China,"Nvidia Corp's $40 billion acquisition of chip designer Arm is set to catapult it into the fray of geopolitical tensions between Beijing and Washington, analysts and lawyers say."
228446,2020-09-14,Arm CEO: No change in our business model after Nvidia deal,The chief executive of British chip designer Arm said on Monday that its proposed $40 billion takeover by U.S. Nvidia would change neither its business model nor which jurisdiction governs its technology.
228452,2020-09-14,"Nvidia CEO: we want to make Arm even greater, keep it based in UK","Nvidia wants to grow British chip designer Arm, which it has agreed to acquire from Softbank for $40 billion, and expand its research presence at its Cambridge headquarters, CEO Jensen Huang said on Monday."
228421,2020-09-14,Nvidia vows to invest in Britain as part of Arm deal,The head of Nvidia Corp vowed to invest in Britain with more jobs and R&D as part of its $40 billion purchase of chip designer Arm that has sparked concerns about Arm's independence and future in the country.
228427,2020-09-14,Nvidia's Arm deal sparks quick backlash in chip industry,"Nvidia Corp's $40 billion agreement to acquire Arm Ltd from SoftBank Group Corp <9984.T> is likely to meet strong opposition from Nvidia's chip industry rivals, analysts say, with murmurs of protest emerging in South Korea and China within hours of the deal's announcement."
228420,2020-09-14,Factbox: Global technology deals that failed to get regulatory approval,SoftBank Group Corp announced on Monday the sale of chip designer Arm to Nvidia Corp for as much as $40 billion in a deal set to reshape the semiconductor landscape.
229127,2020-09-01,"Nvidia taps Samsung, Micron for new gaming chips",Nvidia Corp <NVDA.O> on Tuesday announced a series of powerful gaming chips it designed using new memory tech from Micron Technology Inc <MU.O> and that it is having manufactured by Samsung Electronics Co Ltd <005930.KS>.
229719,2020-08-19,Nvidia beats estimates but data center performance leaves shares flat,"Nvidia Corp <NVDA.O> forecast third-quarter sales above expectations on Wednesday, but results from the data center business of the rising semiconductor industry star disappointed some investors, pressuring shares."
231132,2020-07-22,Nvidia expresses interest in SoftBank's chip company Arm Holdings: Bloomberg News,"SoftBank Group Corp's chip company Arm Holdings Ltd has gathered takeover interest from Nvidia Corp, Bloomberg News reported https://bloom.bg/30R4Kh5 on Wednesday, citing people familiar with the matter."
232916,2020-06-24,Daimler and Nvidia team up to close tech gap to Tesla,"Having pulled ahead in the race to develop a software-based vehicle operating system, U.S. electric car pioneer Tesla faces a new challenge from an alliance of German luxury carmaker Daimler and U.S. computer graphics specialist Nvidia."
232968,2020-06-23,"Mercedes-Benz, Nvidia deepen autonomous driving alliance",Semiconductor maker Nvidia Corp <NVDA.O> has struck a deal with Germany's Daimler <DAIGn.DE> to develop and equip Mercedes-Benz cars with a next generation chip and software platform that could eventually be used for autonomous driving functions.
234397,2020-05-21,"Nvidia forecasts sales above estimates, powered by data center results","Nvidia Corp <NVDA.O> on Thursday forecast second-quarter revenue above analysts' estimates, as demand surges for its chips used in the data centers that power the shift to working remotely because of the new coronavirus outbreak."
234748,2020-05-14,Nvidia turns to driver-assistance market as robo-taxis stall,"Nvidia Corp, whose semiconductors power data centers, autonomous cars and robots, said on Thursday it plans to enter the market for technology that helps cars with automated lane-keeping, cruise control and other driver-assistance features."
248424,2020-04-16,Nvidia gets China's go-ahead for $6.9 billion Mellanox deal,"U.S. chip supplier Nvidia Corp said on Thursday Chinese authorities had approved its $6.9 billion acquisition of Israeli chip designer Mellanox Technologies Ltd, overcoming the last obstacle for the deal announced over a year earlier."
240027,2020-02-14,Nvidia shares surge on signs of machine learning boom,Shares of Nvidia Corp <NVDA.O> rose 6% on Friday after the chipmaker stunned analysts with strong quarterly results and joined rivals Intel Corp <INTC.O> and Advanced Micro Devices Inc <AMD.O> in predicting strong demand for chips used in the latest generation of data centers...
240050,2020-02-13,Nvidia forecast tops expectations on cloud sales despite coronavirus hit,"Nvidia Corp <NVDA.O> on Thursday forecast first-quarter revenue that topped Wall Street expectations, powered by sales of its chips to cloud computing vendors, even as it projected a $100 million hit from the coronavirus outbreak."
462817,2019-11-05,U.S. Postal Service to use Nvidia's AI tech,"The U.S. Postal Service will use Nvidia Corp's artificial intelligence technology to improve efficiency of package data processing, the chip designer said on Tuesday."
462818,2019-11-05,U.S. Postal Service to use Nvidia's AI tech,"The U.S. Postal Service will use Nvidia Corp's artificial intelligence technology to improve efficiency of package data processing, the chip designer said on Tuesday."
462819,2019-11-05,U.S. Postal Service to use Nvidia's AI tech,"The U.S. Postal Service will use Nvidia Corp's artificial intelligence technology to improve efficiency of package data processing, the chip designer said on Tuesday."
475189,2019-06-18,Nvidia boosts self-driving AI business with Volvo trucks deal,"Sweden's AB Volvo is joining forces with Nvidia Corp to develop artificial intelligence used in self-driving trucks, in a boost for the U.S. chipmaker that was dropped by Tesla Inc last year."
475190,2019-06-18,Nvidia boosts self-driving AI business with Volvo trucks deal,"Sweden's AB Volvo is joining forces with Nvidia Corp to develop artificial intelligence used in self-driving trucks, in a boost for the U.S. chipmaker that was dropped by Tesla Inc last year."
475191,2019-06-18,Nvidia boosts self-driving AI business with Volvo trucks deal,"Sweden's AB Volvo is joining forces with Nvidia Corp to develop artificial intelligence used in self-driving trucks, in a boost for the U.S. chipmaker that was dropped by Tesla Inc last year."
475192,2019-06-18,AB Volvo to partner with Nvidia to develop AI platform for driverless trucks,"Sweden's AB Volvo is joining forces with U.S. chipmaker Nvidia to develop artificial intelligence used in self-driving trucks, the companies said on Tuesday."
475193,2019-06-18,AB Volvo to partner with Nvidia to develop AI platform for driverless trucks,"Sweden's AB Volvo is joining forces with U.S. chipmaker Nvidia to develop artificial intelligence used in self-driving trucks, the companies said on Tuesday."
475194,2019-06-18,AB Volvo to partner with Nvidia to develop AI platform for driverless trucks,"Sweden's AB Volvo is joining forces with U.S. chipmaker Nvidia to develop artificial intelligence used in self-driving trucks, the companies said on Tuesday."
27816,2018-05-10,BRIEF-Nvidia Says Qtrly OEM Sales Included $289 Mln Related To GPUS For Cryptocurrency Mining,* NVIDIA CORP - QTRLY OEM SALES INCLUDED $289 MILLION RELATED TO GPUS FOR CRYPTOCURRENCY MINING Source text for Eikon: Further company coverage:
163880,2018-05-10,"Chipmaker Nvidia sees fewer crypto miners, more gamers in future","Too many cryptocurrency clients and fewer cloud computing orders than expected underwhelmed Nvidia Corp <NVDA.O> investors on Thursday, although the graphics chip maker said a supply shortage that hit its core video game audience had eased."
83045,2018-05-10,Chipmaker Nvidia's revenue surges 65.6 pct,"Nvidia Corp reported a 65.6 percent jump in quarterly revenue on Thursday as demand surged for its graphics chips used in data centers, gaming devices and cryptocurrency mining."
83046,2018-03-27,Nvidia using cloud to simulate self-driving vehicles covering billions of miles,"Nvidia Corp unveiled on Tuesday a simulator that leverages cloud computing power to test autonomous vehicles, the latest move involving driverless cars that has helped more than double the chipmaker's stock in the past 12 months."
100981,2018-03-27,Nvidia halts self-driving tests in wake of Uber accident,"Chipmaker Nvidia Corp said on Tuesday it has suspended self-driving tests across the globe, a week after an Uber Technologies Inc autonomous vehicle struck and killed a woman crossing a street in Arizona."
163879,2018-02-09,Frenzied demand for Nvidia's graphic chips shoot prices through the roof,"Nvidia Corp's <NVDA.O> graphic processors, or GPUs, are so overwhelmingly popular that gamers and cryptocurrency miners are willing to pay up to three times the original list price to get their hands on its cards online."
163882,2018-02-08,"Nvidia's upbeat forecast powered by data center, cryptocurrency demand","Nvidia Corp's <NVDA.O> upbeat current-quarter revenue forecast on Thursday underscored surging demand for its graphics chips used in data centers, gaming devices and cryptocurrency mining, sending its shares up as much as 12 percent in extended trading."
97758,2018-01-31,"AMD, Nvidia blockchain prospects excite investors","Advanced Micro Devices Inc's <AMD.O> blockbuster quarterly earnings has turned the spotlight on chip sales to providers of blockchain technology, a digital ledger that is set for explosive growth as it moves beyond cryptocurrencies."
